"Feeder:
InternalId","Feeder:
ObjectId","Feeder:
ID","Feeder:
Name","Feeder:
ColdLoadSetNo","Feeder:
FeederCode","Feeder:
FeederMVARPercent","Feeder:
FeederMWPercent","Feeder:
InverseColdModel","Feeder:
Parent","Feeder:
ObjectType"
891367,{033820b6-7ace-46d8-8a86-64e1d49c4362},_033820b6-7ace-46d8-8a86-64e1d49c4362,2,1,2,33.329999999999998,33.329999999999998,false,_074c22f8-ce3b-4417-a313-5f921b275f93,Feeder
891368,{dd15a18a-c087-4fb7-9558-bb29d02ca223},_dd15a18a-c087-4fb7-9558-bb29d02ca223,3,1,3,33.329999999999998,33.329999999999998,false,_074c22f8-ce3b-4417-a313-5f921b275f93,Feeder
891371,{d4f89ab4-494e-48ea-a7d1-72b4a51a6ded},_d4f89ab4-494e-48ea-a7d1-72b4a51a6ded,1,1,1,33.329999999999998,33.329999999999998,false,_10a89588-15ef-453b-964e-cabfc93a33c4,Feeder
891372,{62dfff72-533e-47d0-bf94-2f61566f5083},_62dfff72-533e-47d0-bf94-2f61566f5083,2,1,2,33.329999999999998,33.329999999999998,false,_10a89588-15ef-453b-964e-cabfc93a33c4,Feeder
891373,{702726cd-c082-4f91-a49f-b8c664e82e78},_702726cd-c082-4f91-a49f-b8c664e82e78,3,1,3,33.329999999999998,33.329999999999998,false,_10a89588-15ef-453b-964e-cabfc93a33c4,Feeder
891660,{c385b703-333d-46ee-8a18-0bbb9f36d049},_c385b703-333d-46ee-8a18-0bbb9f36d049,1,1,1,33.329999999999998,33.329999999999998,false,_e81e830a-7a3c-43e9-8d91-d9216158b70e,Feeder
891661,{9c4c2d49-c7ae-4d6f-b0e1-84c4ee71e456},_9c4c2d49-c7ae-4d6f-b0e1-84c4ee71e456,2,1,2,33.329999999999998,33.329999999999998,false,_e81e830a-7a3c-43e9-8d91-d9216158b70e,Feeder
891662,{4143ca5a-a4e6-4ea2-bc2d-d4592b74107b},_4143ca5a-a4e6-4ea2-bc2d-d4592b74107b,3,1,3,33.329999999999998,33.329999999999998,false,_e81e830a-7a3c-43e9-8d91-d9216158b70e,Feeder
891908,{002472e8-86c3-41dc-94b6-50cb46047a2a},_002472e8-86c3-41dc-94b6-50cb46047a2a,1,1,1,33.329999999999998,33.329999999999998,false,_313212bd-9e6a-470c-b4d9-aff49ccbc01f,Feeder
891909,{9eebff1a-2e24-47e9-8d77-2c8e06172fed},_9eebff1a-2e24-47e9-8d77-2c8e06172fed,2,1,2,33.329999999999998,33.329999999999998,false,_313212bd-9e6a-470c-b4d9-aff49ccbc01f,Feeder
891910,{f4ce75d2-0828-4881-b8a6-6282101e2b86},_f4ce75d2-0828-4881-b8a6-6282101e2b86,3,1,3,33.329999999999998,33.329999999999998,false,_313212bd-9e6a-470c-b4d9-aff49ccbc01f,Feeder
891913,{6db293de-63b7-4703-87cb-ecaba437c140},_6db293de-63b7-4703-87cb-ecaba437c140,1,1,1,33.329999999999998,33.329999999999998,false,_a19e7ef9-b9a1-46ed-aee1-07936090d94f,Feeder
891914,{05083fe8-8417-4f81-95ee-fa7a45a4e5fa},_05083fe8-8417-4f81-95ee-fa7a45a4e5fa,2,1,2,33.329999999999998,33.329999999999998,false,_a19e7ef9-b9a1-46ed-aee1-07936090d94f,Feeder
891915,{98a1190b-7bc5-4a0b-98a2-09162934de1a},_98a1190b-7bc5-4a0b-98a2-09162934de1a,3,1,3,33.329999999999998,33.329999999999998,false,_a19e7ef9-b9a1-46ed-aee1-07936090d94f,Feeder
891920,{a6ec6181-d510-449a-82a5-90196adedd58},_a6ec6181-d510-449a-82a5-90196adedd58,1,1,1,33.329999999999998,33.329999999999998,false,_af8c3d44-0bbf-4106-b6fc-3643dbf93ea3,Feeder
891921,{b5676588-6cc3-4326-b259-0abb6883a69f},_b5676588-6cc3-4326-b259-0abb6883a69f,2,1,2,33.329999999999998,33.329999999999998,false,_af8c3d44-0bbf-4106-b6fc-3643dbf93ea3,Feeder
891922,{d4f4a1a1-e8bc-41f2-8fed-5aaf6bac048a},_d4f4a1a1-e8bc-41f2-8fed-5aaf6bac048a,3,1,3,33.329999999999998,33.329999999999998,false,_af8c3d44-0bbf-4106-b6fc-3643dbf93ea3,Feeder
892312,{a97f1b55-9c86-4aa5-8ad4-9f56739bf977},_a97f1b55-9c86-4aa5-8ad4-9f56739bf977,1,1,1,33.329999999999998,33.329999999999998,false,_592afbb2-e6fe-4afa-a4fe-a0210f4ee753,Feeder
892313,{e27ef48b-d793-4ef8-b4c2-755b8d222c2c},_e27ef48b-d793-4ef8-b4c2-755b8d222c2c,2,1,2,33.329999999999998,33.329999999999998,false,_592afbb2-e6fe-4afa-a4fe-a0210f4ee753,Feeder
892314,{825369e5-1d87-4b4e-a620-b9908f32cfc7},_825369e5-1d87-4b4e-a620-b9908f32cfc7,3,1,3,33.329999999999998,33.329999999999998,false,_592afbb2-e6fe-4afa-a4fe-a0210f4ee753,Feeder
892484,{ba143135-a7a2-450b-ace6-2e636be6d0ab},_ba143135-a7a2-450b-ace6-2e636be6d0ab,1,1,1,33.329999999999998,33.329999999999998,false,_fe8065c7-6851-453d-bf58-5bb779dddd32,Feeder
892485,{5f6c2b19-2b54-4109-9eb0-c263487e504d},_5f6c2b19-2b54-4109-9eb0-c263487e504d,2,1,2,33.329999999999998,33.329999999999998,false,_fe8065c7-6851-453d-bf58-5bb779dddd32,Feeder
892486,{ffda0fdc-8b54-49f4-bf2c-ea2aff057872},_ffda0fdc-8b54-49f4-bf2c-ea2aff057872,3,1,3,33.329999999999998,33.329999999999998,false,_fe8065c7-6851-453d-bf58-5bb779dddd32,Feeder
892644,{6cac09a5-daf1-4d77-af75-53794888b3ae},_6cac09a5-daf1-4d77-af75-53794888b3ae,1,1,1,33.329999999999998,33.329999999999998,false,_e791c5ee-9ebd-4f0e-9860-3f3614014bfa,Feeder
892645,{c86493ec-a3ca-48fd-b545-b54324466098},_c86493ec-a3ca-48fd-b545-b54324466098,2,1,2,33.329999999999998,33.329999999999998,false,_e791c5ee-9ebd-4f0e-9860-3f3614014bfa,Feeder
892646,{836fd733-8578-40be-a02f-3b9b8c27815f},_836fd733-8578-40be-a02f-3b9b8c27815f,3,1,3,33.329999999999998,33.329999999999998,false,_e791c5ee-9ebd-4f0e-9860-3f3614014bfa,Feeder
892827,{1623b943-b87a-4548-aad4-a8d9aaf27448},_1623b943-b87a-4548-aad4-a8d9aaf27448,1,1,1,33.329999999999998,33.329999999999998,false,_14e861ad-db03-4a0c-8362-84097d7a4623,Feeder
892828,{4e19843e-ebb3-4118-b64e-3cca42f78509},_4e19843e-ebb3-4118-b64e-3cca42f78509,2,1,2,33.329999999999998,33.329999999999998,false,_14e861ad-db03-4a0c-8362-84097d7a4623,Feeder
892829,{740f103d-785f-43a0-9da5-dc4fcd93e48c},_740f103d-785f-43a0-9da5-dc4fcd93e48c,3,1,3,33.329999999999998,33.329999999999998,false,_14e861ad-db03-4a0c-8362-84097d7a4623,Feeder
893046,{b7d6db5a-e956-41bb-a4d2-9368a2c72186},_b7d6db5a-e956-41bb-a4d2-9368a2c72186,1,1,1,33.329999999999998,33.329999999999998,false,_c3fc7cba-0df2-48bf-86e2-71069fc473ee,Feeder
893047,{10177473-182f-4c0d-9a7f-4f4625bdd409},_10177473-182f-4c0d-9a7f-4f4625bdd409,2,1,2,33.329999999999998,33.329999999999998,false,_c3fc7cba-0df2-48bf-86e2-71069fc473ee,Feeder
893048,{fa7e0532-4f92-4ec5-84e0-d49b2ddf7c72},_fa7e0532-4f92-4ec5-84e0-d49b2ddf7c72,3,1,3,33.329999999999998,33.329999999999998,false,_c3fc7cba-0df2-48bf-86e2-71069fc473ee,Feeder
893051,{33272360-9112-4504-bc44-4121f81809ff},_33272360-9112-4504-bc44-4121f81809ff,1,1,1,33.329999999999998,33.329999999999998,false,_855b594b-1d66-48db-9f52-1f7ff681d5a5,Feeder
893052,{86653acf-fb63-46f0-8aa0-3ecd129721b4},_86653acf-fb63-46f0-8aa0-3ecd129721b4,2,1,2,33.329999999999998,33.329999999999998,false,_855b594b-1d66-48db-9f52-1f7ff681d5a5,Feeder
893053,{f2b73edd-88e6-4bfe-af2a-bab195375c6d},_f2b73edd-88e6-4bfe-af2a-bab195375c6d,3,1,3,33.329999999999998,33.329999999999998,false,_855b594b-1d66-48db-9f52-1f7ff681d5a5,Feeder
893344,{48e3a624-e04f-4195-926c-408ead311913},_48e3a624-e04f-4195-926c-408ead311913,1,1,1,33.329999999999998,33.329999999999998,false,_1ef52fcf-52a1-43e3-a5d7-615c93eb1a6b,Feeder
893345,{d889e5d8-4008-4653-ae5a-6a38b41b22a0},_d889e5d8-4008-4653-ae5a-6a38b41b22a0,2,1,2,33.329999999999998,33.329999999999998,false,_1ef52fcf-52a1-43e3-a5d7-615c93eb1a6b,Feeder
893346,{20ab06ef-f8eb-44c2-a1e3-f508f83e33e9},_20ab06ef-f8eb-44c2-a1e3-f508f83e33e9,3,1,3,33.329999999999998,33.329999999999998,false,_1ef52fcf-52a1-43e3-a5d7-615c93eb1a6b,Feeder
893947,{5917a872-70fc-4b6d-9d98-ed41fe91516c},_5917a872-70fc-4b6d-9d98-ed41fe91516c,1,1,1,33.329999999999998,33.329999999999998,false,_dc7c1c0c-31f8-4bfc-947d-bd780749bbe8,Feeder
893948,{bc25ba20-a400-4626-b394-bd6c3152606e},_bc25ba20-a400-4626-b394-bd6c3152606e,2,1,2,33.329999999999998,33.329999999999998,false,_dc7c1c0c-31f8-4bfc-947d-bd780749bbe8,Feeder
893949,{edd44c78-edac-41d3-aead-a63141fa49d5},_edd44c78-edac-41d3-aead-a63141fa49d5,3,1,3,33.329999999999998,33.329999999999998,false,_dc7c1c0c-31f8-4bfc-947d-bd780749bbe8,Feeder
894165,{f3db9e6c-726d-4836-89e6-3b0d45a50310},_f3db9e6c-726d-4836-89e6-3b0d45a50310,1,1,1,33.329999999999998,33.329999999999998,false,_b59d1109-e4d2-4981-9b8e-b81c7b58982c,Feeder
894166,{27a3de0c-f267-4f68-8097-41192af20bab},_27a3de0c-f267-4f68-8097-41192af20bab,2,1,2,33.329999999999998,33.329999999999998,false,_b59d1109-e4d2-4981-9b8e-b81c7b58982c,Feeder
894167,{5edaf044-ee48-40a8-ab7a-46f2564a3006},_5edaf044-ee48-40a8-ab7a-46f2564a3006,3,1,3,33.329999999999998,33.329999999999998,false,_b59d1109-e4d2-4981-9b8e-b81c7b58982c,Feeder
894170,{456b33f0-c785-4b4c-a036-a6da378546dc},_456b33f0-c785-4b4c-a036-a6da378546dc,1,1,1,33.329999999999998,33.329999999999998,false,_d800bfa8-2d3d-4f4a-87ff-da337d388b41,Feeder
894171,{d317ee6b-8d46-42a8-b1ef-b90497c2ec25},_d317ee6b-8d46-42a8-b1ef-b90497c2ec25,2,1,2,33.329999999999998,33.329999999999998,false,_d800bfa8-2d3d-4f4a-87ff-da337d388b41,Feeder
894172,{99357d5d-5fd6-47a5-aa53-13b4399b6670},_99357d5d-5fd6-47a5-aa53-13b4399b6670,3,1,3,33.329999999999998,33.329999999999998,false,_d800bfa8-2d3d-4f4a-87ff-da337d388b41,Feeder
894808,{71ff0c71-73d0-4458-aaa4-fa6e2be40291},_71ff0c71-73d0-4458-aaa4-fa6e2be40291,1,1,1,33.329999999999998,33.329999999999998,false,_8c48cbc4-ce80-4f89-92f2-0f95d9f1d878,Feeder
894809,{092a0b67-b786-4f6e-b353-3eec6f80b839},_092a0b67-b786-4f6e-b353-3eec6f80b839,2,1,2,33.329999999999998,33.329999999999998,false,_8c48cbc4-ce80-4f89-92f2-0f95d9f1d878,Feeder
894810,{4dbf6405-0186-462a-89b7-97bfab78fcb9},_4dbf6405-0186-462a-89b7-97bfab78fcb9,3,1,3,33.329999999999998,33.329999999999998,false,_8c48cbc4-ce80-4f89-92f2-0f95d9f1d878,Feeder
895044,{593011f2-41e1-4a3d-90ed-7e7a837c1dbe},_593011f2-41e1-4a3d-90ed-7e7a837c1dbe,1,1,1,33.329999999999998,33.329999999999998,false,_b0a0df34-d516-4523-a3e5-e5337ea83bd4,Feeder
895045,{06bda787-9dba-450a-b2f4-a01efd7e8a6b},_06bda787-9dba-450a-b2f4-a01efd7e8a6b,2,1,2,33.329999999999998,33.329999999999998,false,_b0a0df34-d516-4523-a3e5-e5337ea83bd4,Feeder
895046,{435e63cc-e847-4d73-b835-e2ff2b5f06ec},_435e63cc-e847-4d73-b835-e2ff2b5f06ec,3,1,3,33.329999999999998,33.329999999999998,false,_b0a0df34-d516-4523-a3e5-e5337ea83bd4,Feeder
895049,{2514d842-9a61-4678-b181-05b167502bb3},_2514d842-9a61-4678-b181-05b167502bb3,1,1,1,33.329999999999998,33.329999999999998,false,_42505237-04bf-4648-a146-d490f90b671a,Feeder
895050,{74950b67-b4aa-459f-a8ec-8f1890c4ae9a},_74950b67-b4aa-459f-a8ec-8f1890c4ae9a,2,1,2,33.329999999999998,33.329999999999998,false,_42505237-04bf-4648-a146-d490f90b671a,Feeder
895051,{ebedc639-8093-45df-a369-25afde1a458a},_ebedc639-8093-45df-a369-25afde1a458a,3,1,3,33.329999999999998,33.329999999999998,false,_42505237-04bf-4648-a146-d490f90b671a,Feeder
895391,{6d651f89-83f7-4bdd-8250-9fe205abecfb},_6d651f89-83f7-4bdd-8250-9fe205abecfb,1,1,1,33.329999999999998,33.329999999999998,false,_6710df56-064e-488e-a17e-e748cb558103,Feeder
895392,{b9b8110a-a480-447b-b286-78e25d6f4640},_b9b8110a-a480-447b-b286-78e25d6f4640,2,1,2,33.329999999999998,33.329999999999998,false,_6710df56-064e-488e-a17e-e748cb558103,Feeder
895393,{f1d2e1a2-72ad-4927-867b-1f3a014250c4},_f1d2e1a2-72ad-4927-867b-1f3a014250c4,3,1,3,33.329999999999998,33.329999999999998,false,_6710df56-064e-488e-a17e-e748cb558103,Feeder
895610,{e7b619dd-01e0-461f-b507-9343aad95e73},_e7b619dd-01e0-461f-b507-9343aad95e73,1,1,1,33.329999999999998,33.329999999999998,false,_56462ca9-04ca-4744-b7a3-505bed66dc86,Feeder
895611,{4a7f065f-b629-466f-90a2-a3fcb4fe33e5},_4a7f065f-b629-466f-90a2-a3fcb4fe33e5,2,1,2,33.329999999999998,33.329999999999998,false,_56462ca9-04ca-4744-b7a3-505bed66dc86,Feeder
895612,{fc524264-3fbd-4ce6-b415-630c0c6b2712},_fc524264-3fbd-4ce6-b415-630c0c6b2712,3,1,3,33.329999999999998,33.329999999999998,false,_56462ca9-04ca-4744-b7a3-505bed66dc86,Feeder
896778,{a42fd0d4-daf8-4ab2-8c95-ebb78a43c28f},_a42fd0d4-daf8-4ab2-8c95-ebb78a43c28f,1,1,1,33.329999999999998,33.329999999999998,false,_5743f927-42dc-4d0f-b394-d88e80241722,Feeder
896779,{371659e7-ce0f-42c5-a273-e5204fcf284b},_371659e7-ce0f-42c5-a273-e5204fcf284b,2,1,2,33.329999999999998,33.329999999999998,false,_5743f927-42dc-4d0f-b394-d88e80241722,Feeder
896780,{0be47062-a07a-4b2f-9607-7409bad164d6},_0be47062-a07a-4b2f-9607-7409bad164d6,3,1,3,33.329999999999998,33.329999999999998,false,_5743f927-42dc-4d0f-b394-d88e80241722,Feeder
896785,{46f5a3c1-935e-4a7c-b820-3ec5cf098aa1},_46f5a3c1-935e-4a7c-b820-3ec5cf098aa1,1,1,1,33.329999999999998,33.329999999999998,false,_941f22f2-913e-414f-8a3a-3f15741f93ce,Feeder
896786,{e44c5c57-d1c0-45d3-af69-af5bb4215c9b},_e44c5c57-d1c0-45d3-af69-af5bb4215c9b,2,1,2,33.329999999999998,33.329999999999998,false,_941f22f2-913e-414f-8a3a-3f15741f93ce,Feeder
896787,{36d2b505-3ebb-4958-9b7a-efd5a028f90d},_36d2b505-3ebb-4958-9b7a-efd5a028f90d,3,1,3,33.329999999999998,33.329999999999998,false,_941f22f2-913e-414f-8a3a-3f15741f93ce,Feeder
897304,{56114f2e-9f1d-4b6b-b4f6-583d260976ac},_56114f2e-9f1d-4b6b-b4f6-583d260976ac,1,1,1,33.329999999999998,33.329999999999998,false,_33ad4b5e-fa30-41cb-be97-b6435bf1622f,Feeder
897305,{4ba2a151-fdb3-4e40-b256-bb26b5d31808},_4ba2a151-fdb3-4e40-b256-bb26b5d31808,2,1,2,33.329999999999998,33.329999999999998,false,_33ad4b5e-fa30-41cb-be97-b6435bf1622f,Feeder
897306,{94a12f5e-c537-47f9-ada9-2c7fe2a581fb},_94a12f5e-c537-47f9-ada9-2c7fe2a581fb,3,1,3,33.329999999999998,33.329999999999998,false,_33ad4b5e-fa30-41cb-be97-b6435bf1622f,Feeder
897442,{f179b533-da0d-4653-88fc-690bfb2c1ac3},_f179b533-da0d-4653-88fc-690bfb2c1ac3,1,1,1,33.329999999999998,33.329999999999998,false,_0bd67210-27e2-412f-8d04-8e6e34f7cc89,Feeder
897443,{8cd4e7fd-58ea-4a73-ad5b-88460e68acae},_8cd4e7fd-58ea-4a73-ad5b-88460e68acae,2,1,2,33.329999999999998,33.329999999999998,false,_0bd67210-27e2-412f-8d04-8e6e34f7cc89,Feeder
897444,{a5ee43ef-54d3-4379-a887-e77923974de0},_a5ee43ef-54d3-4379-a887-e77923974de0,3,1,3,33.329999999999998,33.329999999999998,false,_0bd67210-27e2-412f-8d04-8e6e34f7cc89,Feeder
897597,{e822c9dd-9b16-487a-867c-12c3d0c11737},_e822c9dd-9b16-487a-867c-12c3d0c11737,1,1,1,33.329999999999998,33.329999999999998,false,_762b3045-8dc6-4ca8-a5b1-600869247918,Feeder
897598,{49b10df2-3539-4e4f-bf75-1e4792806061},_49b10df2-3539-4e4f-bf75-1e4792806061,2,1,2,33.329999999999998,33.329999999999998,false,_762b3045-8dc6-4ca8-a5b1-600869247918,Feeder
897599,{7acc916d-1738-4030-abe3-07be758aa4fa},_7acc916d-1738-4030-abe3-07be758aa4fa,3,1,3,33.329999999999998,33.329999999999998,false,_762b3045-8dc6-4ca8-a5b1-600869247918,Feeder
897737,{8c01b435-d9c5-4610-b5f3-b690844ecad9},_8c01b435-d9c5-4610-b5f3-b690844ecad9,1,1,1,33.329999999999998,33.329999999999998,false,_b324ac4b-e53d-4b0b-8660-0887c6d0bfea,Feeder
897738,{731d1f7e-25ed-4f92-8568-99d6415e7096},_731d1f7e-25ed-4f92-8568-99d6415e7096,2,1,2,33.329999999999998,33.329999999999998,false,_b324ac4b-e53d-4b0b-8660-0887c6d0bfea,Feeder
897739,{8cafe20d-d554-4341-a929-5a3e5dab06ec},_8cafe20d-d554-4341-a929-5a3e5dab06ec,3,1,3,33.329999999999998,33.329999999999998,false,_b324ac4b-e53d-4b0b-8660-0887c6d0bfea,Feeder
897912,{c04c9b2e-62d8-44b6-b02d-87d8df0342f0},_c04c9b2e-62d8-44b6-b02d-87d8df0342f0,1,1,1,33.329999999999998,33.329999999999998,false,_b3f1baa4-c2d1-4ee6-89a8-cbe683ca6f6d,Feeder
897913,{feabb2e4-9ac2-456c-b957-8b72f160ca5c},_feabb2e4-9ac2-456c-b957-8b72f160ca5c,2,1,2,33.329999999999998,33.329999999999998,false,_b3f1baa4-c2d1-4ee6-89a8-cbe683ca6f6d,Feeder
897914,{ff84fce6-cde5-4621-a8dc-f826232e2c5d},_ff84fce6-cde5-4621-a8dc-f826232e2c5d,3,1,3,33.329999999999998,33.329999999999998,false,_b3f1baa4-c2d1-4ee6-89a8-cbe683ca6f6d,Feeder
897919,{b381c4a6-588e-4bc0-ab86-adf8bbef1960},_b381c4a6-588e-4bc0-ab86-adf8bbef1960,1,1,1,33.329999999999998,33.329999999999998,false,_5ea60cd5-15cd-4173-a0a1-7ae594efdfca,Feeder
897920,{c3003ff8-d778-4b83-b249-cd1d8fddbd3d},_c3003ff8-d778-4b83-b249-cd1d8fddbd3d,2,1,2,33.329999999999998,33.329999999999998,false,_5ea60cd5-15cd-4173-a0a1-7ae594efdfca,Feeder
897921,{4b142fe0-cd1b-459d-b709-f6c754f2d2ae},_4b142fe0-cd1b-459d-b709-f6c754f2d2ae,3,1,3,33.329999999999998,33.329999999999998,false,_5ea60cd5-15cd-4173-a0a1-7ae594efdfca,Feeder
898195,{7de13cb1-acc6-45e3-a67b-4d56d7af429d},_7de13cb1-acc6-45e3-a67b-4d56d7af429d,1,1,1,33.329999999999998,33.329999999999998,false,_214d7610-d267-46a2-9a98-df46c42dfc46,Feeder
898196,{1ed89c8f-c5f4-46b6-b73a-d8c740912024},_1ed89c8f-c5f4-46b6-b73a-d8c740912024,2,1,2,33.329999999999998,33.329999999999998,false,_214d7610-d267-46a2-9a98-df46c42dfc46,Feeder
898197,{2a03b3eb-4ae4-40ce-9362-90bba71e3196},_2a03b3eb-4ae4-40ce-9362-90bba71e3196,3,1,3,33.329999999999998,33.329999999999998,false,_214d7610-d267-46a2-9a98-df46c42dfc46,Feeder
898444,{187388d0-64e9-47a1-9cd8-1ce01a8a924b},_187388d0-64e9-47a1-9cd8-1ce01a8a924b,1,1,1,33.329999999999998,33.329999999999998,false,_53f030f7-27a3-4424-a5b6-ba7544c3bd84,Feeder
898445,{8b4f849d-b5e5-42b6-aa82-9247070e3c2b},_8b4f849d-b5e5-42b6-aa82-9247070e3c2b,2,1,2,33.329999999999998,33.329999999999998,false,_53f030f7-27a3-4424-a5b6-ba7544c3bd84,Feeder
898446,{d29ffca3-2901-4c59-a04f-9d857f44a418},_d29ffca3-2901-4c59-a04f-9d857f44a418,3,1,3,33.329999999999998,33.329999999999998,false,_53f030f7-27a3-4424-a5b6-ba7544c3bd84,Feeder
898449,{115b932a-39e7-4fb3-af94-1d46187f291b},_115b932a-39e7-4fb3-af94-1d46187f291b,1,1,1,33.329999999999998,33.329999999999998,false,_de35361a-0aba-4c47-9f32-e707825b40ac,Feeder
898450,{dba30b2f-fa5b-4b2b-ac09-398c635386ef},_dba30b2f-fa5b-4b2b-ac09-398c635386ef,2,1,2,33.329999999999998,33.329999999999998,false,_de35361a-0aba-4c47-9f32-e707825b40ac,Feeder
898451,{36fe9b5c-1725-4fa8-b43c-82b18d4e894e},_36fe9b5c-1725-4fa8-b43c-82b18d4e894e,3,1,3,33.329999999999998,33.329999999999998,false,_de35361a-0aba-4c47-9f32-e707825b40ac,Feeder
898454,{27129d94-04b4-488d-9aab-efef88573e85},_27129d94-04b4-488d-9aab-efef88573e85,1,1,1,33.329999999999998,33.329999999999998,false,_6da06381-82df-452e-8ff6-3f4ae94e75a6,Feeder
898455,{01fb5cd7-4271-412f-899a-2acfe1c2a7a1},_01fb5cd7-4271-412f-899a-2acfe1c2a7a1,2,1,2,33.329999999999998,33.329999999999998,false,_6da06381-82df-452e-8ff6-3f4ae94e75a6,Feeder
898456,{5f113470-72b7-4671-9f1b-0b58022a44f0},_5f113470-72b7-4671-9f1b-0b58022a44f0,3,1,3,33.329999999999998,33.329999999999998,false,_6da06381-82df-452e-8ff6-3f4ae94e75a6,Feeder
898901,{ad257b9b-96b8-45ae-a216-f69458afecf0},_ad257b9b-96b8-45ae-a216-f69458afecf0,1,1,1,33.329999999999998,33.329999999999998,false,_f7e83603-0bb2-4d48-857b-87de9d0ff7bd,Feeder
898902,{95666d26-2ddd-4330-ac30-038fb0ea5638},_95666d26-2ddd-4330-ac30-038fb0ea5638,2,1,2,33.329999999999998,33.329999999999998,false,_f7e83603-0bb2-4d48-857b-87de9d0ff7bd,Feeder
898903,{d789b23c-337b-4832-bfa9-f2aba73b7b51},_d789b23c-337b-4832-bfa9-f2aba73b7b51,3,1,3,33.329999999999998,33.329999999999998,false,_f7e83603-0bb2-4d48-857b-87de9d0ff7bd,Feeder
898906,{15259ea4-04ed-476f-a5ee-a95ec90f7398},_15259ea4-04ed-476f-a5ee-a95ec90f7398,1,1,1,33.329999999999998,33.329999999999998,false,_173793ac-3d19-4df0-8f2b-dc5cbab6630b,Feeder
898907,{3aa78d45-01c8-49b1-8b43-6101a5788828},_3aa78d45-01c8-49b1-8b43-6101a5788828,2,1,2,33.329999999999998,33.329999999999998,false,_173793ac-3d19-4df0-8f2b-dc5cbab6630b,Feeder
898908,{4a7dd05c-49c7-4fef-ba3a-47181e791cac},_4a7dd05c-49c7-4fef-ba3a-47181e791cac,3,1,3,33.329999999999998,33.329999999999998,false,_173793ac-3d19-4df0-8f2b-dc5cbab6630b,Feeder
899281,{83791896-278b-4d3c-bebe-79151c9ab04b},_83791896-278b-4d3c-bebe-79151c9ab04b,1,1,1,33.329999999999998,33.329999999999998,false,_f00129c5-ebdc-4c60-8932-46d220708b4c,Feeder
899282,{285d2ca6-b6a8-4b93-bdec-e699a6c63bfb},_285d2ca6-b6a8-4b93-bdec-e699a6c63bfb,2,1,2,33.329999999999998,33.329999999999998,false,_f00129c5-ebdc-4c60-8932-46d220708b4c,Feeder
899283,{27b79af9-26be-432b-bfb5-5cdbd344eff0},_27b79af9-26be-432b-bfb5-5cdbd344eff0,3,1,3,33.329999999999998,33.329999999999998,false,_f00129c5-ebdc-4c60-8932-46d220708b4c,Feeder
899286,{56818210-3501-4785-84ec-31b77a671cbb},_56818210-3501-4785-84ec-31b77a671cbb,1,1,1,33.329999999999998,33.329999999999998,false,_ce56ccee-0ed6-418c-98e7-88d16bdc144f,Feeder
899287,{d8f4c540-a4c5-432e-a68e-871231175b9f},_d8f4c540-a4c5-432e-a68e-871231175b9f,2,1,2,33.329999999999998,33.329999999999998,false,_ce56ccee-0ed6-418c-98e7-88d16bdc144f,Feeder
899288,{ecb9bf66-a63a-4fca-b30e-e79fe6c91aa4},_ecb9bf66-a63a-4fca-b30e-e79fe6c91aa4,3,1,3,33.329999999999998,33.329999999999998,false,_ce56ccee-0ed6-418c-98e7-88d16bdc144f,Feeder
899291,{eab6a0dd-23a5-477f-9efa-6aee8c43961a},_eab6a0dd-23a5-477f-9efa-6aee8c43961a,1,1,1,33.329999999999998,33.329999999999998,false,_f94ee6e3-f59c-4348-94d2-d7344bdc4fc3,Feeder
899292,{447573b9-f0a5-4689-9a36-43676d03b134},_447573b9-f0a5-4689-9a36-43676d03b134,2,1,2,33.329999999999998,33.329999999999998,false,_f94ee6e3-f59c-4348-94d2-d7344bdc4fc3,Feeder
899293,{c6b3d1b1-037e-4974-b536-4a1300a5cc36},_c6b3d1b1-037e-4974-b536-4a1300a5cc36,3,1,3,33.329999999999998,33.329999999999998,false,_f94ee6e3-f59c-4348-94d2-d7344bdc4fc3,Feeder
899722,{bca04529-3680-4026-9ef9-fe86e98e034c},_bca04529-3680-4026-9ef9-fe86e98e034c,1,1,1,33.329999999999998,33.329999999999998,false,_98ef2f45-9647-4883-81b3-682fc00e4d53,Feeder
899723,{f1487c02-8b05-47bc-afbe-159573281dd3},_f1487c02-8b05-47bc-afbe-159573281dd3,2,1,2,33.329999999999998,33.329999999999998,false,_98ef2f45-9647-4883-81b3-682fc00e4d53,Feeder
899724,{19dc1a74-0296-40bd-a81e-0555ebdc860e},_19dc1a74-0296-40bd-a81e-0555ebdc860e,3,1,3,33.329999999999998,33.329999999999998,false,_98ef2f45-9647-4883-81b3-682fc00e4d53,Feeder
899985,{320e39bd-64c6-4156-b791-e9102e08241d},_320e39bd-64c6-4156-b791-e9102e08241d,1,1,1,33.329999999999998,33.329999999999998,false,_70be5596-3194-4c94-91ce-497bda1fc615,Feeder
899986,{5c00ba5f-b182-49f8-95e8-48a1066e7cc1},_5c00ba5f-b182-49f8-95e8-48a1066e7cc1,2,1,2,33.329999999999998,33.329999999999998,false,_70be5596-3194-4c94-91ce-497bda1fc615,Feeder
899987,{8e3dd612-f77e-439c-9147-c86b152918a8},_8e3dd612-f77e-439c-9147-c86b152918a8,3,1,3,33.329999999999998,33.329999999999998,false,_70be5596-3194-4c94-91ce-497bda1fc615,Feeder
