TableName,ID,Path,ShortID,Description,NAFlag,pfixedPct,qfixedPct,InternalId,Name,Parent,ObjectType
ConformLoad,_9d64332f-4678-4ce0-814b-a46bca397a9b,Network/Companies/SIN/03OCC/03GTOLNP/13.8/T-01 115\13.8,1,03GTOLNP  T-01 115/13.8,true,100,100,1305632,T-01 115\13.8,_e60018af-8cc6-47f8-a8a6-0761c74db4a5,ConformLoad
ConformLoad,_00585528-1849-4b36-a1c2-0869f255c5ff,Network/Companies/SIN/03OCC/03GTOLNP/13.8/T-02 115\13.8,2,03GTOLNP  T-02 115/13.8,true,100,100,1305637,T-02 115\13.8,_e60018af-8cc6-47f8-a8a6-0761c74db4a5,ConformLoad
ConformLoad,_048ba6b7-4f91-4c41-9888-e286914fcacf,Network/Companies/SIN/03OCC/03GTOLNU/13.8/T-04 115\13.8,1,03GTOLNU  T-04 115/13.8,true,100,100,1306504,T-04 115\13.8,_8d947879-abfe-438a-8156-b00394fbc701,ConformLoad
ConformLoad,_7cc4380a-ebf9-4b00-864e-8001352e982a,Network/Companies/SIN/03OCC/03GTOLNU/13.8/T-05 115\13.8,2,03GTOLNU  T-05 115/13.8,true,100,100,1306509,T-05 115\13.8,_8d947879-abfe-438a-8156-b00394fbc701,ConformLoad
ConformLoad,_db1f0217-50a1-4bca-9cd2-818e0c07893d,Network/Companies/SIN/03OCC/03GTOLPM/115/T-01 115\13.8,1,03GTOLPM  T-01 115/13.8,true,100,100,1306834,T-01 115\13.8,_6c6c6f27-8db4-4998-982f-22bc883df127,ConformLoad
ConformLoad,_224a5cca-d31c-49f1-9a81-aad1679bd91c,Network/Companies/SIN/03OCC/03GTOLSA/13.8/T-01 115\13.8,1,03GTOLSA  T-01 115/13.8,true,100,100,1306990,T-01 115\13.8,_d2f9e26a-c769-4c69-ac9a-9e38eb418616,ConformLoad
ConformLoad,_7d65cf99-f5f7-4279-95d8-a4955d1c54f2,Network/Companies/SIN/03OCC/03GTOLSA/13.8/T-02 115\13.8,2,03GTOLSA  T-02 115/13.8,true,100,100,1306995,T-02 115\13.8,_d2f9e26a-c769-4c69-ac9a-9e38eb418616,ConformLoad
ConformLoad,_246bb5c6-789f-4339-a9da-1e67590aca88,Network/Companies/SIN/03OCC/03GTOLTL/13.8/T-01 115\13.8,1,03GTOLTL  T-01 115/13.8,true,100,100,1307281,T-01 115\13.8,_eff92440-aa78-4141-942b-ee92d04d02c9,ConformLoad
ConformLoad,_16b94803-8ec8-4aab-9df9-cd03425b609d,Network/Companies/SIN/03OCC/03GTOLVR/13.8/T-01 115\13.8,1,03GTOLVR  T-01 115/13.8,true,100,100,1307448,T-01 115\13.8,_a4011718-1943-40c8-ad82-6a228392df85,ConformLoad
ConformLoad,_c024cb5b-cfcd-454e-a771-316261ffdc19,Network/Companies/SIN/03OCC/03GTOMAB/115/T-01 115\13.8,2,03GTOMAB  T-01 115/13.8,true,100,100,1307579,T-01 115\13.8,_43137ef6-ec58-40dc-bab0-689fb0330fe5,ConformLoad
ConformLoad,_a3ae8739-46ce-4e8d-a2e8-ca2cca6b34b1,Network/Companies/SIN/03OCC/03QROMAL/13.8/T-01 115\13.8,1,03QROMAL  T-01 115/13.8,true,100,100,1307749,T-01 115\13.8,_c1c58ccc-df64-4157-ad26-2476a6bd0837,ConformLoad
ConformLoad,_dd81ac70-e0ce-4e31-ab52-7c70feb86254,Network/Companies/SIN/03OCC/03QROMAL/13.8/T-02 115\13.8,2,03QROMAL  T-02 115/13.8,true,100,100,1307754,T-02 115\13.8,_c1c58ccc-df64-4157-ad26-2476a6bd0837,ConformLoad
ConformLoad,_efbd6a2b-8a4c-4c32-86a3-2f021f4373d4,Network/Companies/SIN/03OCC/03GTOMAV/13.8/T-01 115\13.8,1,03GTOMAV  T-01 115/13.8,true,100,100,1308019,T-01 115\13.8,_3f3afd93-8f61-4d3e-a02b-3425866e77c8,ConformLoad
ConformLoad,_ce5904e7-c0b7-47be-ba55-4889089f7c48,Network/Companies/SIN/03OCC/03GTOMAZ/115/T-01 115\13.8,1,03GTOMAZ  T-01 115/13.8,true,100,100,1308145,T-01 115\13.8,_6696f683-78bb-46d7-80f9-4bb74c0ca576,ConformLoad
ConformLoad,_e73c78b0-921f-46cc-b068-bd44c1f36c90,Network/Companies/SIN/03OCC/03GTOMGT/115/73G00 RYO,3,03GTOMGT 73G00 RYO,true,100,100,1308335,73G00 RYO,_6a727043-e070-49ad-a1cc-5dab957bd8d0,ConformLoad
ConformLoad,_49daa817-a8a6-4bf4-8420-850c5195963b,Network/Companies/SIN/03OCC/03GTOMGT/115/73G20 GTG,1,03GTOMGT 73G20 GTG,true,100,100,1308340,73G20 GTG,_6a727043-e070-49ad-a1cc-5dab957bd8d0,ConformLoad
ConformLoad,_5c7ff428-708e-49c7-9928-c846c080d0e6,Network/Companies/SIN/03OCC/03GTOMGT/115/73G30 GTG,2,03GTOMGT 73G30 GTG,true,100,100,1308345,73G30 GTG,_6a727043-e070-49ad-a1cc-5dab957bd8d0,ConformLoad
ConformLoad,_3ebf6082-65ad-46b1-8096-70ed5939a82b,Network/Companies/SIN/03OCC/03GTOMKI/115/73K20 KAS,1,03GTOMKI 73K20 KAS,true,100,100,1308774,73K20 KAS,_51b2cda2-b18d-48af-9530-161d57f6e323,ConformLoad
ConformLoad,_d3a2701d-6022-4a8c-b232-593279474c15,Network/Companies/SIN/03OCC/03GTOMKI/115/73K30 STI,2,03GTOMKI 73K30 STI,true,100,100,1308779,73K30 STI,_51b2cda2-b18d-48af-9530-161d57f6e323,ConformLoad
ConformLoad,_eca57d01-973c-47f6-8e8f-f9ccd9fe2786,Network/Companies/SIN/03OCC/03GTOMLO/13.8/T-01 115\13.8,1,03GTOMLO  T-01 115/13.8,true,100,100,1309045,T-01 115\13.8,_81342e1c-5ccc-4917-99f1-eb5f18678fd7,ConformLoad
ConformLoad,_ebda01ab-b8c0-4444-a9f8-3e9df14638e4,Network/Companies/SIN/03OCC/03GTOMMH/115/73G70 PMH,1,03GTOMMH 73G70 PMH,true,100,100,1309280,73G70 PMH,_512cee24-8893-4ede-8e6d-d958cf5839f8,ConformLoad
ConformLoad,_2a7dcbd7-47b7-441e-b3a8-4b5b00f38183,Network/Companies/SIN/03OCC/03GTOMMH/115/73G80 PMH,2,03GTOMMH 73G80 PMH,true,100,100,1309285,73G80 PMH,_512cee24-8893-4ede-8e6d-d958cf5839f8,ConformLoad
ConformLoad,_ed004ef8-d332-401d-bb42-03d8aa7e7f3d,Network/Companies/SIN/03OCC/03GTOMMH/34.5/T-01 115\34.5,1,03GTOMMH  T-01 115/34.5,true,100,100,1309300,T-01 115\34.5,_f4214006-b16e-4b06-83e4-b9f891cb61f2,ConformLoad
ConformLoad,_d79370ee-797c-462a-afa0-7f0e61ba8392,Network/Companies/SIN/03OCC/03GTOMRA/13.8/T-01 115\13.8,1,03GTOMRA  T-01 115/13.8,true,100,100,1309719,T-01 115\13.8,_93bada36-6362-4318-a007-7ec2ecef4536,ConformLoad
ConformLoad,_44d3909e-2639-42dd-888b-6f696048a754,Network/Companies/SIN/03OCC/03GTOMRB/115/73B20 SAY,1,03GTOMRB 73B20 SAY,true,100,100,1309884,73B20 SAY,_9b6f57b1-f061-43a5-955b-740f03a185e5,ConformLoad
ConformLoad,_ed903c3f-7cac-4969-84b8-af742414ebcf,Network/Companies/SIN/03OCC/03GTOMRB/13.8/T-01 115\13.8,1,03GTOMRB  T-01 115/13.8,true,100,100,1309897,T-01 115\13.8,_08c910ad-7a88-471b-b8d9-ae0961b4766f,ConformLoad
ConformLoad,_7d2f34d2-e2ca-4617-9efa-e6c0731abdd8,Network/Companies/SIN/03OCC/03GTOMRC/13.8/T-01 115\13.8,1,03GTOMRC  T-01 115/13.8,true,100,100,1310212,T-01 115\13.8,_3f60341b-33dd-49f3-b759-144663ea1983,ConformLoad
ConformLoad,_2138344d-d195-4681-8ab7-76b50f3f7024,Network/Companies/SIN/03OCC/03GTOMTO/115/T-01 115\13.8,1,03GTOMTO  T-01 115/13.8,true,100,100,1310355,T-01 115\13.8,_3f148c27-ae01-484f-98cf-78b9882f5fd7,ConformLoad
ConformLoad,_d4f08b07-903e-441f-91cc-a3189a64681d,Network/Companies/SIN/03OCC/03GTOOJO/13.8/T-01 115\13.8,1,03GTOOJO  T-01 115/13.8,true,100,100,1310511,T-01 115\13.8,_c10bebfb-aa17-46dc-899a-52dbbab00cf0,ConformLoad
ConformLoad,_77300268-a651-4623-add3-75121e39cad0,Network/Companies/SIN/03OCC/03GTOPAP/34.5/T-01 115\34.5,1,03GTOPAP  T-01 115/34.5,true,100,100,1310673,T-01 115\34.5,_5c1a2231-628c-48a0-9a8d-d31698a1c168,ConformLoad
ConformLoad,_79e00052-f1c2-4146-8742-ab6a96799f59,Network/Companies/SIN/03OCC/03GTOPEM/115/T-01 115\13.8,1,03GTOPEM  T-01 115/13.8,true,100,100,1310802,T-01 115\13.8,_7e3bf584-27b1-41cb-bfd3-f867624b7e94,ConformLoad
ConformLoad,_c1952856-075b-49ea-baba-8f11e2e639dc,Network/Companies/SIN/03OCC/03GTOPGM/115/73P90 PSG,1,03GTOPGM 73P90 PSG,true,100,100,1310936,73P90 PSG,_5cab98de-f007-4193-8b33-12793903a3a9,ConformLoad
ConformLoad,_fc5ec536-d73c-4416-bbe0-8624e1d2468d,Network/Companies/SIN/03OCC/03GTOPIR/115/T-01 115\13.8,1,03GTOPIR  T-01 115/13.8,true,100,100,1311055,T-01 115\13.8,_13c7be5e-48de-43d9-acfe-a572b6aee7f8,ConformLoad
ConformLoad,_b6425d7e-91fa-41f2-a356-fbf21c1c1e50,Network/Companies/SIN/03OCC/03GTOPMX/115/T-01 115\13.8,2,03GTOPMX  T-01 115/13.8,true,100,100,1311168,T-01 115\13.8,_a9a01935-17c3-4479-8b45-7204257945cb,ConformLoad
ConformLoad,_4c78fd8e-d1a5-475c-8210-2aa5edff538b,Network/Companies/SIN/03OCC/03GTOPNJ/13.8/T-01 115\13.8,1,03GTOPNJ  T-01 115/13.8,true,100,100,1311323,T-01 115\13.8,_6c980a97-3a4e-433d-8784-ef82d0b764d0,ConformLoad
ConformLoad,_40de2c08-043b-4e2a-857e-8de205aa4cef,Network/Companies/SIN/03OCC/03GTOPNV/13.8/T-01 115\13.8,1,03GTOPNV  T-01 115/13.8,true,100,100,1311495,T-01 115\13.8,_b41cbcda-ca2c-48b7-8260-e137a1c2defb,ConformLoad
ConformLoad,_0d961f51-7793-4f2e-8b7d-fbee4dc16ccc,Network/Companies/SIN/03OCC/03GTOPNV/13.8/T-02 115\13.8,2,03GTOPNV  T-02 115/13.8,true,100,100,1311500,T-02 115\13.8,_b41cbcda-ca2c-48b7-8260-e137a1c2defb,ConformLoad
ConformLoad,_658c6317-202c-410e-ac51-a50ea1fefbc8,Network/Companies/SIN/03OCC/03GTOPOL/115/7345P POL,1,03GTOPOL 7345P POL,true,100,100,1311746,7345P POL,_f96c84e7-af5f-458e-aefa-10fda0a1697d,ConformLoad
ConformLoad,_1d4b15b2-deb2-4c81-a448-25e43e975684,Network/Companies/SIN/03OCC/03GTOPOT/115/73450 POT,1,03GTOPOT 73450 POT,true,100,100,1311864,73450 POT,_e7b50c6c-c48c-41f3-b912-38fcb953d32c,ConformLoad
ConformLoad,_13bc7a4a-125f-4f0d-8402-fb6efce824a6,Network/Companies/SIN/03OCC/03GTOPTI/115/73A30 HAL,1,03GTOPTI 73A30 HAL,true,100,100,1312013,73A30 HAL,_4ae11ee4-e6f5-43bb-8877-ad8db1bedc6e,ConformLoad
ConformLoad,_b55b3509-13c6-4330-897b-8c9404f7dfa1,Network/Companies/SIN/03OCC/03GTOPTI/34.5/T-01 115\34.5,1,03GTOPTI  T-01 115/34.5,true,100,100,1312033,T-01 115\34.5,_eb388b90-96d7-4664-bce1-f50db3464ba3,ConformLoad
ConformLoad,_9b12f5c7-2e36-45f9-8633-be7b32d8febc,Network/Companies/SIN/03OCC/03GTOPTI/34.5/T-02 115\34.5,2,03GTOPTI  T-02 115/34.5,true,100,100,1312038,T-02 115\34.5,_eb388b90-96d7-4664-bce1-f50db3464ba3,ConformLoad
ConformLoad,_11e7ed1d-4800-443c-983e-a7a74a90b341,Network/Companies/SIN/03OCC/03GTORPI/34.5/53010 ALI,1,03GTORPI 53010 ALI,true,100,100,1312478,53010 ALI,_001e44b8-a9f7-4f83-94a4-7f7f2f1d67ca,ConformLoad
ConformLoad,_eeba0b56-c334-42fd-8a9a-bab83f93d366,Network/Companies/SIN/03OCC/03GTORPI/34.5/53020 ALI,2,03GTORPI 53020 ALI,true,100,100,1312483,53020 ALI,_001e44b8-a9f7-4f83-94a4-7f7f2f1d67ca,ConformLoad
ConformLoad,_f45fad4f-025e-42b9-b24f-4f18c402fd1f,Network/Companies/SIN/03OCC/03GTORPI/34.5/53030 ALI,3,03GTORPI 53030 ALI,true,100,100,1312488,53030 ALI,_001e44b8-a9f7-4f83-94a4-7f7f2f1d67ca,ConformLoad
ConformLoad,_7cfd2e1c-eedf-45c0-ac05-c7dfcbb03e49,Network/Companies/SIN/03OCC/03GTORTA/13.8/T-01 115\13.8,1,03GTORTA  T-01 115/13.8,true,100,100,1312868,T-01 115\13.8,_70835eac-8f10-44e8-a27c-f3606d0f5629,ConformLoad
ConformLoad,_60980f93-85cf-46e8-b9f5-c973ba908639,Network/Companies/SIN/03OCC/03GTORYM/115/T-01 115\13.8,1,03GTORYM  T-01 115/13.8,true,100,100,1313009,T-01 115\13.8,_5c210ee0-41ea-40da-be47-5b584a5f43ce,ConformLoad
ConformLoad,_e1c0f257-09ef-442c-8bce-ac0ae83c9da1,Network/Companies/SIN/03OCC/03GTOSCA/13.8/T-01 115\13.8,1,03GTOSCA  T-01 115/13.8,true,100,100,1313154,T-01 115\13.8,_203ceaf4-e3b9-4a6f-b197-937537c2051d,ConformLoad
ConformLoad,_3836aa87-0bf1-47c8-b975-f783c1633279,Network/Companies/SIN/03OCC/03GTOSCZ/13.8/T-01 115\13.8,1,03GTOSCZ  T-01 115/13.8,true,100,100,1313299,T-01 115\13.8,_63501c31-7bcf-4e68-94d6-9b6d9174db32,ConformLoad
ConformLoad,_7b094d66-d6e2-498a-944f-74ef25e39c33,Network/Companies/SIN/03OCC/03GTOSFD/34.5/T-01 115\34.5,1,03GTOSFD  T-01 115/34.5,true,100,100,1313501,T-01 115\34.5,_283517fd-2888-4c9c-b06f-617c110a3de5,ConformLoad
ConformLoad,_380be9b8-be30-418e-a73d-8257535a1614,Network/Companies/SIN/03OCC/03GTOSFD/34.5/T-02 115\34.5,2,03GTOSFD  T-02 115/34.5,true,100,100,1313506,T-02 115\34.5,_283517fd-2888-4c9c-b06f-617c110a3de5,ConformLoad
ConformLoad,_608e721d-9ca6-4ddf-9a65-926a98cf53e4,Network/Companies/SIN/03OCC/03QROSFL/13.8/T-01 115\13.8,1,03QROSFL  T-01 115/13.8,true,100,100,1313776,T-01 115\13.8,_0dfcd7bf-3663-4811-bbf3-9a71e83d2aa0,ConformLoad
ConformLoad,_364125c4-e2f3-4867-9e46-eb41698a779e,Network/Companies/SIN/03OCC/03GTOSFQ/13.8/T-01 115\13.8,1,03GTOSFQ  T-01 115/13.8,true,100,100,1313952,T-01 115\13.8,_6a980d7d-7aac-475a-baa4-5a63cf54dc89,ConformLoad
ConformLoad,_adce4054-f0fb-44c7-a240-fe22f602e234,Network/Companies/SIN/03OCC/03GTOSFQ/13.8/T-02 115\13.8,2,03GTOSFQ  T-02 115/13.8,true,100,100,1313957,T-02 115\13.8,_6a980d7d-7aac-475a-baa4-5a63cf54dc89,ConformLoad
ConformLoad,_72e5fe96-a086-4e89-a625-78356b246385,Network/Companies/SIN/03OCC/03GTOSRQ/13.8/T-01 115\13.83a,1,03GTOSRQ  T-01 115/13.8,true,100,100,1313962,T-01 115\13.83a,_982FD574-63C7-42C3-A59E-A781C89BB452,ConformLoad
ConformLoad,_63bde1df-b5e1-4a51-a61a-87abe740104d,Network/Companies/SIN/03OCC/03GTOSFT/34.5/T-01 115\34.5,1,03GTOSFT  T-01 115/34.5,true,100,100,1314337,T-01 115\34.5,_712e19a5-a24f-4d95-962c-5744173e19b2,ConformLoad
ConformLoad,_a7151749-27e5-496b-a78a-799f8a249f96,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43110 ALD,1,03GTOSIL 43110 ALD,true,100,100,1314559,43110 ALD,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_d83097c9-96f9-4b63-b080-ff0f0ae0b951,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43120 SAN,2,03GTOSIL 43120 SAN,true,100,100,1314564,43120 SAN,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_aa7dd1a2-e1e4-4186-b33f-075654f543a2,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43130 VIL,3,03GTOSIL 43130 VIL,true,100,100,1314569,43130 VIL,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_687fecee-c356-4912-80db-b2d4cc64b0a9,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43140 ECP,4,03GTOSIL 43140 ECP,true,100,100,1314574,43140 ECP,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_c49aa730-860c-49f0-b935-d246fb341f40,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43150 ANA,5,03GTOSIL 43150 ANA,true,100,100,1314579,43150 ANA,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_00d9fdf6-8052-4509-965c-89e234e3e100,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43160 CIU,6,03GTOSIL 43160 CIU,true,100,100,1314584,43160 CIU,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_372ce283-0dcf-4931-b8be-96766df678af,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43170 IND,7,03GTOSIL 43170 IND,true,100,100,1314589,43170 IND,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_c54f322a-9ede-4bc4-a97d-b4c7b176f42d,Network/Companies/SIN/03OCC/03GTOSIL/13.8/43180 BIC,8,03GTOSIL 43180 BIC,true,100,100,1314594,43180 BIC,_bc05e8ab-cdad-4cac-b243-8e072573f914,ConformLoad
ConformLoad,_32efc4d1-ed43-49d7-be2e-4ba1aa44d0ab,Network/Companies/SIN/03OCC/03GTOSLN/13.8/T-01 115\13.8,1,03GTOSLN  T-01 115/13.8,true,100,100,1315952,T-01 115\13.8,_6ad65a55-4502-4633-bde3-d40feca540fd,ConformLoad
ConformLoad,_e9262836-be81-4f19-aaac-c608fe8b7e0e,Network/Companies/SIN/03OCC/03GTOSMS/13.8/T-01 115\13.8,1,03GTOSMS  T-01 115/13.8,true,100,100,1316126,T-01 115\13.8,_8d06a6ff-d1df-438e-94cc-3a3b8ad48717,ConformLoad
ConformLoad,_2fba189e-3ca0-4a72-8aa8-64ddfe7430f2,Network/Companies/SIN/03OCC/03GTOSND/13.8/T-01 115\13.8,1,03GTOSND  T-01 115/13.8,true,100,100,1316288,T-01 115\13.8,_c3c2db92-6516-4ded-b04b-243618b2fadc,ConformLoad
ConformLoad,_2c49b354-e729-4cf7-9a99-9a9be422dea8,Network/Companies/SIN/03OCC/03GTOSPL/115/7393N SPL,1,03GTOSPL 7393N SPL,true,100,100,1316429,7393N SPL,_3c258b3a-391e-4729-b7b4-3197b7d8a8c9,ConformLoad
ConformLoad,_7eacbdf2-9142-410c-bc78-683d3bcac6ae,Network/Companies/SIN/03OCC/03GTOSPO/13.8/T-01 115\13.8,1,03GTOSPO  T-01 115/13.8,true,100,100,1316574,T-01 115\13.8,_7fa65bc5-a54e-4f4d-9776-f52a2eb75508,ConformLoad
ConformLoad,_290161af-220b-48aa-bd5b-e0234a2bb2b7,Network/Companies/SIN/03OCC/03GTOSSU/13.8/T-01 115\13.8,1,03GTOSSU  T-01 115/13.8,true,100,100,1316772,T-01 115\13.8,_616b8a85-357f-4df8-a40b-184c389e6406,ConformLoad
ConformLoad,_2d2e4d6c-04b5-4a09-914e-9a8083132599,Network/Companies/SIN/03OCC/03GTOSVT/13.8/T-01 115\13.8,1,03GTOSVT  T-01 115/13.8,true,100,100,1316944,T-01 115\13.8,_04d7a054-7d1f-4cd9-a19a-c1225d50e739,ConformLoad
ConformLoad,_27bb508a-742e-4988-9f09-7fbc0355dfb2,Network/Companies/SIN/03OCC/03GTOSVT/13.8/T-02 115\13.8,2,03GTOSVT  T-02 115/13.8,true,100,100,1316949,T-02 115\13.8,_04d7a054-7d1f-4cd9-a19a-c1225d50e739,ConformLoad
ConformLoad,_97cf37e6-ee99-4095-b9c5-40073407e36c,Network/Companies/SIN/03OCC/03GTOTDC/13.8/T-01 115\13.8,1,03GTOTDC  T-01 115/13.8,true,100,100,1317214,T-01 115\13.8,_2f3db3ac-74ca-41c9-8806-2d8b208f7044,ConformLoad
ConformLoad,_612e9996-cba4-4dba-a74a-1d918bec8357,Network/Companies/SIN/03OCC/03GTOTER/115/73L5M TER,1,03GTOTER 73L5M TER,true,100,100,1317353,73L5M TER,_ae018b55-8c56-42b3-96a5-32adc1d82494,ConformLoad
ConformLoad,_e3902a24-b850-4a26-9acb-5a7f35122282,Network/Companies/SIN/03OCC/03GTOTOO/13.8/T-01 115\13.8,1,03GTOTOO  T-01 115/13.8,true,100,100,1317504,T-01 115\13.8,_4a82d46c-9d82-4f0e-9249-ac78656229d5,ConformLoad
ConformLoad,_8b688506-fd29-4870-9267-f32ea35ee8ba,Network/Companies/SIN/03OCC/03GTOTRJ/13.8/T-01 115\13.8,1,03GTOTRJ  T-01 115/13.8,true,100,100,1317639,T-01 115\13.8,_6f7337d0-cfc0-487e-9757-a952f2f2fa87,ConformLoad
ConformLoad,_93d73ba6-50d3-4c4a-b9e1-68721dfbe40a,Network/Companies/SIN/03OCC/03GTOTYA/13.8/T-01 115\13.8,1,03GTOTYA  T-01 115/13.8,true,100,100,1317799,T-01 115\13.8,_375bec89-6690-49b2-9779-24d27e735c72,ConformLoad
ConformLoad,_a8f8acb0-fd36-4d3c-9d2e-6deef4576c9f,Network/Companies/SIN/03OCC/03GTOURG/13.8/T-01 115\13.8,1,03GTOURG  T-01 115/13.8,true,100,100,1317954,T-01 115\13.8,_5c2f7c2b-e4a2-4cec-b276-99f3768bb13f,ConformLoad
ConformLoad,_96dce8b6-4bf4-4c5d-8b4e-10ee1b48f50c,Network/Companies/SIN/03OCC/03GTOUSM/115/T-01 115\13.8,1,03GTOUSM  T-01 115/13.8,true,100,100,1318087,T-01 115\13.8,_b82986c0-83c1-49de-be09-e9451f2a2f71,ConformLoad
ConformLoad,_c64c7071-182b-4f4c-b2e7-a67a6f6b78e9,Network/Companies/SIN/03OCC/03GTOUVX/115/T-01 115\13.8,1,03GTOUVX  T-01 115/13.8,true,100,100,1318205,T-01 115\13.8,_838e9ae1-8461-48bb-824b-6db061046bf7,ConformLoad
ConformLoad,_73795ffe-6227-42d5-b30b-ad2cb416c470,Network/Companies/SIN/03OCC/03GTOVAS/13.8/T-01 115\13.8,1,03GTOVAS  T-01 115/13.8,true,100,100,1318376,T-01 115\13.8,_19586879-2e90-44ad-bb32-6050f591893b,ConformLoad
ConformLoad,_c40ae893-db96-483d-af5b-9c128ea40748,Network/Companies/SIN/03OCC/03GTOVEL/115/T-01 115\13.8,1,03GTOVEL  T-01 115/13.8,true,100,100,1318513,T-01 115\13.8,_b370ae97-1f9a-4a98-88e8-e77895f61683,ConformLoad
ConformLoad,_be8e2983-8783-4db1-aefc-e21e175bc7a1,Network/Companies/SIN/03OCC/03GTOVIG/13.8/T-01 115\13.8,1,03GTOVIG  T-01 115/13.8,true,100,100,1318669,T-01 115\13.8,_4e5f6e24-f476-486f-ac34-aefb159d1646,ConformLoad
ConformLoad,_c50f2d52-b6b7-4a55-a5d2-37687cbdbaf9,Network/Companies/SIN/03OCC/03GTOVIG/13.8/T-02 115\13.8,2,03GTOVIG  T-02 115/13.8,true,100,100,1318674,T-02 115\13.8,_4e5f6e24-f476-486f-ac34-aefb159d1646,ConformLoad
ConformLoad,_ba84d65e-782e-4612-9282-2fe79ea968f2,Network/Companies/SIN/03OCC/03GTOVWS/115/T-01 115\13.8,1,03GTOVWS  T-01 115/13.8,true,100,100,1318916,T-01 115\13.8,_25fa4792-ac86-4bc6-bcdc-6d66864a7f87,ConformLoad
ConformLoad,_865edb6a-ce5c-4d3f-84ec-e2fcae5fd4c2,Network/Companies/SIN/03OCC/03GTOVYN/13.8/43110 VYN,1,03GTOVYN 43110 VYN,true,100,100,1319074,43110 VYN,_e0a58b3a-4cdc-4664-8256-57185b33d1ed,ConformLoad
ConformLoad,_79a5263f-eea7-4bd6-b703-0ddce551d150,Network/Companies/SIN/03OCC/03GTOVYN/13.8/43120 VYN,2,03GTOVYN 43120 VYN,true,100,100,1319079,43120 VYN,_e0a58b3a-4cdc-4664-8256-57185b33d1ed,ConformLoad
ConformLoad,_820dadc6-5485-4302-84da-c9ef954cff42,Network/Companies/SIN/03OCC/03GTOVYN/13.8/43130 VYN,3,03GTOVYN 43130 VYN,true,100,100,1319084,43130 VYN,_e0a58b3a-4cdc-4664-8256-57185b33d1ed,ConformLoad
ConformLoad,_dcb14352-2859-4bc3-abf7-20e4990d5086,Network/Companies/SIN/03OCC/03GTOVYN/13.8/43140 VYN,4,03GTOVYN 43140 VYN,true,100,100,1319089,43140 VYN,_e0a58b3a-4cdc-4664-8256-57185b33d1ed,ConformLoad
ConformLoad,_803a72cb-7304-4ee4-a4ae-4031022cd0b5,Network/Companies/SIN/03OCC/03JNYACC/69/T-01  69\23,1,03JNYACC  T-01  69/23,true,100,100,1319536,T-01  69\23,_de95496b-cb15-435a-96ac-c4d5bf084d05,ConformLoad
ConformLoad,_8402e19d-e30c-4e61-a6d5-2cebe5bd5f2d,Network/Companies/SIN/03OCC/03JNYACP/13.8/T-01 115\13.8,1,03JNYACP  T-01 115/13.8,true,100,100,1319691,T-01 115\13.8,_2b811172-5c70-4a26-bc62-8f4c5d362fcc,ConformLoad
ConformLoad,_ef895ebb-4e48-45ad-989d-73905f95aeb4,Network/Companies/SIN/03OCC/03JNYACP/13.8/T-02 115\13.8,2,03JNYACP  T-02 115/13.8,true,100,100,1319696,T-02 115\13.8,_2b811172-5c70-4a26-bc62-8f4c5d362fcc,ConformLoad
ConformLoad,_98a99758-2a3e-44f7-a0e7-1b0cba7c8529,Network/Companies/SIN/03OCC/03JNYACU/23/5115 ALT,1,03JNYACU  5115 ALT,true,100,100,1319989,5115 ALT,_478f8038-bf57-4afd-9b86-a50daad8e8c5,ConformLoad
ConformLoad,_bfeb88b7-6290-4bd4-8bf7-8f26daa4d4a3,Network/Companies/SIN/03OCC/03JNYACU/23/5215 DST,2,03JNYACU  5215 DST,true,100,100,1319994,5215 DST,_478f8038-bf57-4afd-9b86-a50daad8e8c5,ConformLoad
ConformLoad,_3504973a-0922-4913-adce-87a147610a8e,Network/Companies/SIN/03OCC/03JNYADE/23/T-01 115\23,1,03JNYADE  T-01 115/23,true,100,100,1320304,T-01 115\23,_ff91596d-36e3-406f-85c9-167a25de1cd0,ConformLoad
ConformLoad,_1c2dfd7a-2bf2-408e-998c-978bdf9ad873,Network/Companies/SIN/03OCC/03JNYADS/23/T-01  69\23,1,03JNYADS  T-01  69/23,true,100,100,1320482,T-01  69\23,_cbbbfb4a-0d98-40e5-97b5-2c87ce7377e6,ConformLoad
