"CurveData:
ID","CurveData:
xAxisData","CurveData:
y1AxisData","CurveData:
y2AxisData","CurveData:
InternalId","CurveData:
Name","CurveData:
Parent","CurveData:
ObjectType"
_32b99642-001c-4f9f-b3c1-c0aec194d140,0,-15.4,11.199999999999999,1714963,0,_c01d7d02-51ef-4438-b766-7588b0b75290,CurveData
_4d763d29-5aaf-4233-bcbb-99c80710d164,7,-15.4,11.199999999999999,1714964,10,_c01d7d02-51ef-4438-b766-7588b0b75290,CurveData
_8689ca25-44dc-4a6a-b112-8f0a9ab77937,14.699999999999999,-15.4,11.199999999999999,1714965,20,_c01d7d02-51ef-4438-b766-7588b0b75290,CurveData
_79a8dbf7-5ac9-4a20-be97-f613f62e922f,19.600000000000001,-12.6,9.8000000000000007,1714966,30,_c01d7d02-51ef-4438-b766-7588b0b75290,CurveData
_62fa3dfe-0850-4431-8a3a-767c6135ab5c,25.199999999999999,-10.5,8.4000000000000004,1714967,40,_c01d7d02-51ef-4438-b766-7588b0b75290,CurveData
_c78bcf0f-0d1c-438c-8659-376e0dfbcdd0,0,-15.4,11.199999999999999,1714969,0,_fffcd633-85a5-43da-aaaa-447227d2f151,CurveData
_a91e266f-51f2-4290-896e-d8cd0c3f8a28,7,-15.4,11.199999999999999,1714970,10,_fffcd633-85a5-43da-aaaa-447227d2f151,CurveData
_b728fb28-0975-47f9-81a9-045b5d0eeecd,14.699999999999999,-15.4,11.199999999999999,1714971,20,_fffcd633-85a5-43da-aaaa-447227d2f151,CurveData
_b26e9b76-f52b-4a91-9762-fa48be975d5a,19.600000000000001,-12.6,9.8000000000000007,1714972,30,_fffcd633-85a5-43da-aaaa-447227d2f151,CurveData
_e9b6d0fa-0419-4de4-8f4b-38a7c4b362b1,25.199999999999999,-10.5,8.4000000000000004,1714973,40,_fffcd633-85a5-43da-aaaa-447227d2f151,CurveData
_e1e8d6a4-fe8e-48e2-9352-562280954bcb,0,-120,120,1715575,0,_063c2e40-3341-4cdd-95e1-e5c27ecd9478,CurveData
_5a4b30fd-d3e0-48e1-8c9c-aa431e433e2b,2.5,-119.565,119.565,1715576,10,_063c2e40-3341-4cdd-95e1-e5c27ecd9478,CurveData
_04cb4603-0815-4564-9e48-baaa6608d358,114,-70,70,1715577,20,_063c2e40-3341-4cdd-95e1-e5c27ecd9478,CurveData
_899146e7-c0e1-4918-b305-a302ff74bb58,171,-70,70,1715578,30,_063c2e40-3341-4cdd-95e1-e5c27ecd9478,CurveData
_f05c5344-3463-452e-a1e6-39319f7a3875,250,0,0,1715579,40,_063c2e40-3341-4cdd-95e1-e5c27ecd9478,CurveData
_d6d4e0f3-8bea-40fd-a2dc-a57eeb39c29d,0,-9.5999999999999996,9.5999999999999996,1715581,0,_83d114ca-3a7a-4587-b5ba-951700c21d59,CurveData
_dbcde1a4-cbb4-45a0-b083-478e4a6c397d,2.5,-9.5,9.5652200000000001,1715582,10,_83d114ca-3a7a-4587-b5ba-951700c21d59,CurveData
_76d83aeb-bfd5-426d-8bd5-91af88cd3ee6,9.5,-5.5999999999999996,5.5999999999999996,1715583,20,_83d114ca-3a7a-4587-b5ba-951700c21d59,CurveData
_7238a069-23a0-4688-a4d2-a7e8012d173e,14.25,-5.5999999999999996,5.5999999999999996,1715584,30,_83d114ca-3a7a-4587-b5ba-951700c21d59,CurveData
_9a43f081-7db2-4d15-8fb8-3d962e31207b,20,0,0,1715585,40,_83d114ca-3a7a-4587-b5ba-951700c21d59,CurveData
_7c4dbac7-ec8f-405b-a37c-03e7802190f2,0,-9.5999999999999996,9.5999999999999996,1715587,0,_45c21e49-8873-4be3-b814-f5c4bb10660c,CurveData
_0af6ba6e-8e25-42c1-8fe4-80e688821e57,2.5,-9.5,9.5652200000000001,1715588,10,_45c21e49-8873-4be3-b814-f5c4bb10660c,CurveData
_cc52df38-957d-4c3b-8717-2cee40338219,9.5,-5.5999999999999996,5.5999999999999996,1715589,20,_45c21e49-8873-4be3-b814-f5c4bb10660c,CurveData
_93adfcc4-75ca-4d9b-a16a-29a9c4d7198d,14.25,-5.5999999999999996,5.5999999999999996,1715590,30,_45c21e49-8873-4be3-b814-f5c4bb10660c,CurveData
_32e34a6d-cb7d-4e6e-88dc-89783b7ae235,20,0,0,1715591,40,_45c21e49-8873-4be3-b814-f5c4bb10660c,CurveData
_bb43ff77-f43e-489c-9d40-07098f94b9b9,0,-9.5999999999999996,9.5999999999999996,1715593,0,_52349449-77ae-4725-939f-51e7c8991a54,CurveData
_f276aedb-7da8-44ce-9a31-06dedcdbc9e1,2.5,-9.5,9.5652200000000001,1715594,10,_52349449-77ae-4725-939f-51e7c8991a54,CurveData
_ace8a80d-dc59-4e5a-89cd-88e440ee4d15,9.5,-5.5999999999999996,5.5999999999999996,1715595,20,_52349449-77ae-4725-939f-51e7c8991a54,CurveData
_74ced84e-df5e-4d05-9553-0417351e9e10,14.25,-5.5999999999999996,5.5999999999999996,1715596,30,_52349449-77ae-4725-939f-51e7c8991a54,CurveData
_4c3dad2d-4f24-4d57-b7f3-4739ef716df5,20,0,0,1715597,40,_52349449-77ae-4725-939f-51e7c8991a54,CurveData
_a9b96991-a1e7-49ff-b54e-1a764af38aad,0,-9.5999999999999996,9.5999999999999996,1715599,0,_12864256-a35e-45f4-b528-8934b339e3dd,CurveData
_35392ebb-abb6-4ec7-a40c-2c2d976531d0,2.5,-9.5,9.5652200000000001,1715600,10,_12864256-a35e-45f4-b528-8934b339e3dd,CurveData
_d1f58cff-9bf4-4408-b17f-e2999ac5a5ba,9.5,-5.5999999999999996,5.5999999999999996,1715601,20,_12864256-a35e-45f4-b528-8934b339e3dd,CurveData
_fd48aa2f-27e4-4c4b-9bc8-58d7125fd2c7,14.25,-5.5999999999999996,5.5999999999999996,1715602,30,_12864256-a35e-45f4-b528-8934b339e3dd,CurveData
_5e9cc32d-ab74-439f-a906-56a2d1b30f14,20,0,0,1715603,40,_12864256-a35e-45f4-b528-8934b339e3dd,CurveData
_fd2f9343-4ace-4981-aab8-21b7bbf5ed80,0,-10.800000000000001,10.800000000000001,1715605,0,_56bdfc38-eccf-40f0-aeb1-1b65ae4a5576,CurveData
_51d12cbb-4062-496b-9b14-df26ac3179c5,2.5,-10.76,10.760899999999999,1715606,10,_56bdfc38-eccf-40f0-aeb1-1b65ae4a5576,CurveData
_8129e25c-9d25-4f66-beec-67d736ec9317,9.5,-6.2999999999999998,6.2999999999999998,1715607,20,_56bdfc38-eccf-40f0-aeb1-1b65ae4a5576,CurveData
_43c01240-7baf-4126-9484-483d4594b55e,14.25,-6.2999999999999998,6.2999999999999998,1715608,30,_56bdfc38-eccf-40f0-aeb1-1b65ae4a5576,CurveData
_53f5b2b8-8673-4445-9211-9914d63981b2,22.5,0,0,1715609,40,_56bdfc38-eccf-40f0-aeb1-1b65ae4a5576,CurveData
_489834ba-e2c6-447e-8422-805e0041f840,0,-9.5999999999999996,9.5999999999999996,1715611,0,_757fe681-ab09-43ac-9211-bea85a05836e,CurveData
_f5afa6e7-2952-440f-8e05-7687d4cf3b33,2.5,-9.5,9.5652200000000001,1715612,10,_757fe681-ab09-43ac-9211-bea85a05836e,CurveData
_14808d55-a983-4a22-9792-97d49a64998f,9.5,-5.5999999999999996,5.5999999999999996,1715613,20,_757fe681-ab09-43ac-9211-bea85a05836e,CurveData
_d95e1ef5-64cf-4f1e-af77-0b9bf611c3d2,14.25,-5.5999999999999996,5.5999999999999996,1715614,30,_757fe681-ab09-43ac-9211-bea85a05836e,CurveData
_ae302fee-e2d3-42ae-b309-ddc6a5cfbe4d,20,0,0,1715615,40,_757fe681-ab09-43ac-9211-bea85a05836e,CurveData
_ae41fa71-2797-476f-843f-fe2120874b70,0,-10.800000000000001,10.800000000000001,1715617,0,_feca60ff-ef44-4c40-9805-48224dc40ecd,CurveData
_ae144b46-0055-48df-918d-4ba37974d700,2.5,-10.76,10.760899999999999,1715618,10,_feca60ff-ef44-4c40-9805-48224dc40ecd,CurveData
_a5d38b16-54ec-4c6b-bf02-e0fa86f0c450,9.5,-6.2999999999999998,6.2999999999999998,1715619,20,_feca60ff-ef44-4c40-9805-48224dc40ecd,CurveData
_6a474f2e-07f4-4d23-b61c-8617c0a1ee46,14.25,-6.2999999999999998,6.2999999999999998,1715620,30,_feca60ff-ef44-4c40-9805-48224dc40ecd,CurveData
_41d6f26f-e2fa-4d4b-a025-f0478d011741,22.5,0,0,1715621,40,_feca60ff-ef44-4c40-9805-48224dc40ecd,CurveData
_6d4f0334-ed29-4fec-badc-2dddd977e865,0,-9.5999999999999996,9.5999999999999996,1715623,0,_60e1104e-537e-4009-bac4-7e6ef0483a21,CurveData
_37ce9ab9-09fb-4032-b5e5-22c14d978de6,2.5,-9.5,9.5652200000000001,1715624,10,_60e1104e-537e-4009-bac4-7e6ef0483a21,CurveData
_9c577946-b169-457e-9b0d-337a44512982,9.5,-5.5999999999999996,5.5999999999999996,1715625,20,_60e1104e-537e-4009-bac4-7e6ef0483a21,CurveData
_0c76d43d-7b75-442f-92c7-2cffe6a8ed09,14.25,-5.5999999999999996,5.5999999999999996,1715626,30,_60e1104e-537e-4009-bac4-7e6ef0483a21,CurveData
_bfb68b81-0d84-4cf8-8d1c-15034ee9ceb4,20,0,0,1715627,40,_60e1104e-537e-4009-bac4-7e6ef0483a21,CurveData
_e674ac22-40a2-4e0c-8082-544d9786ed3d,0,-9.5999999999999996,9.5999999999999996,1715629,0,_7153aa12-dfe1-4a60-87d7-79e8fc86ca12,CurveData
_c37bd371-ec6c-437d-a737-ebec618acd89,2.5,-9.5,9.5652200000000001,1715630,10,_7153aa12-dfe1-4a60-87d7-79e8fc86ca12,CurveData
_981eed1e-f1f0-44e4-b971-f02499e19ed7,9.5,-5.5999999999999996,5.5999999999999996,1715631,20,_7153aa12-dfe1-4a60-87d7-79e8fc86ca12,CurveData
_2650c9ef-7551-44c4-98d0-f3bdb4c04f0b,14.25,-5.5999999999999996,5.5999999999999996,1715632,30,_7153aa12-dfe1-4a60-87d7-79e8fc86ca12,CurveData
_1997a1bd-d991-4433-b03f-8090c015164b,20,0,0,1715633,40,_7153aa12-dfe1-4a60-87d7-79e8fc86ca12,CurveData
_046b70ca-4937-4715-b04f-b26816184625,0,-10.800000000000001,10.800000000000001,1715635,0,_7cd9234c-554a-470e-8a7e-67ddc2b58685,CurveData
_5b3df0f5-a69d-4cea-aa3b-c344e77d5333,2.5,-10.76,10.760899999999999,1715636,10,_7cd9234c-554a-470e-8a7e-67ddc2b58685,CurveData
_c38d9c50-fd48-4d6f-b5cd-37e7eeb0dab0,9.5,-6.2999999999999998,6.2999999999999998,1715637,20,_7cd9234c-554a-470e-8a7e-67ddc2b58685,CurveData
_442fbfba-dbdf-4782-81fb-96659ec4c7a2,14.25,-6.2999999999999998,6.2999999999999998,1715638,30,_7cd9234c-554a-470e-8a7e-67ddc2b58685,CurveData
_bd1e305a-3d83-4850-aa14-bf5eb35ff5a9,22.5,0,0,1715639,40,_7cd9234c-554a-470e-8a7e-67ddc2b58685,CurveData
_bdd7e47b-58bb-4e9e-8a18-bc77c9301718,0,-9.5999999999999996,9.5999999999999996,1715641,0,_c304f3e3-6f95-4b12-83f9-079aec647bb1,CurveData
_4cf49c04-e605-41b0-88e4-c99d576ff123,2.5,-9.5,9.5652200000000001,1715642,10,_c304f3e3-6f95-4b12-83f9-079aec647bb1,CurveData
_da794f66-48de-414e-8bf3-7abd47a2f0d9,9.5,-5.5999999999999996,5.5999999999999996,1715643,20,_c304f3e3-6f95-4b12-83f9-079aec647bb1,CurveData
_8b36403d-fa02-4f86-b984-1569b061449a,14.25,-5.5999999999999996,5.5999999999999996,1715644,30,_c304f3e3-6f95-4b12-83f9-079aec647bb1,CurveData
_fb483a8c-ab53-4436-a161-20c48fd67640,20,0,0,1715645,40,_c304f3e3-6f95-4b12-83f9-079aec647bb1,CurveData
_10920d7a-e518-44fc-8f50-fbe976a834da,0,-10.800000000000001,10.800000000000001,1715647,0,_9c4beb93-f78e-4afc-97a7-f5d862b06172,CurveData
_9d70e7f4-1277-4ae0-8b9e-f5a359e51e8f,2.5,-10.76,10.760899999999999,1715648,10,_9c4beb93-f78e-4afc-97a7-f5d862b06172,CurveData
_9ce989d4-22cb-4c52-a2b2-bd6440121f08,9.5,-6.2999999999999998,6.2999999999999998,1715649,20,_9c4beb93-f78e-4afc-97a7-f5d862b06172,CurveData
_78676ffe-a842-4e63-b2e4-3003a8f92a7c,14.25,-6.2999999999999998,6.2999999999999998,1715650,30,_9c4beb93-f78e-4afc-97a7-f5d862b06172,CurveData
_1b36b209-6bd5-45fd-aa79-f916e2a31ff7,22.5,0,0,1715651,40,_9c4beb93-f78e-4afc-97a7-f5d862b06172,CurveData
_0932df50-3d3f-477b-9f5a-cb5c077579d3,0,-40.200000000000003,26.199999999999999,1715966,0,_7e8b2d5e-ad0c-42d3-87ff-16762959a302,CurveData
_b9566f1a-7d83-4770-b303-8c9576274597,9,-39,25.800000000000001,1715967,10,_7e8b2d5e-ad0c-42d3-87ff-16762959a302,CurveData
_1f42925b-c032-4b21-bdd2-c28efa0d3045,18,-35.799999999999997,24.149999999999999,1715968,20,_7e8b2d5e-ad0c-42d3-87ff-16762959a302,CurveData
_380a5fc9-5ccb-478e-83b0-df7c4e83d5cf,23,-27.800000000000001,21.300000000000001,1715969,30,_7e8b2d5e-ad0c-42d3-87ff-16762959a302,CurveData
_fc95c954-9f12-4998-b496-5917235177c3,26.399999999999999,-17.699999999999999,17.699999999999999,1715970,40,_7e8b2d5e-ad0c-42d3-87ff-16762959a302,CurveData
_d6e23c2b-08e0-44dd-8fec-67afd9660893,0,-36,24,1715972,0,_748f3ca1-63b6-417a-8960-a310c1a196fa,CurveData
_7fd71c43-25b7-401a-b538-c069c5062477,9,-36,24,1715973,10,_748f3ca1-63b6-417a-8960-a310c1a196fa,CurveData
_a1b21002-0c1c-420e-938c-74937555ae9b,15,-36,24,1715974,20,_748f3ca1-63b6-417a-8960-a310c1a196fa,CurveData
_41b73c18-f4a9-4ca1-89bb-d7886f28d709,18,-36,24,1715975,30,_748f3ca1-63b6-417a-8960-a310c1a196fa,CurveData
_6e264dc5-6de2-40be-86b2-103d08fb3e7f,23.100000000000001,-36,24,1715976,40,_748f3ca1-63b6-417a-8960-a310c1a196fa,CurveData
_5e241365-c756-4a16-857d-7d0d2b2c6569,0,-10,12,1715978,0,_ed21b117-c47c-41d4-9c42-7fad0d0a9643,CurveData
_226bd316-18ff-44e2-bcec-55379c1ae84c,3,-10,12,1715979,10,_ed21b117-c47c-41d4-9c42-7fad0d0a9643,CurveData
_79d41b4e-df33-4a8d-b933-a8edd71e301e,6,-9.6999999999999993,12,1715980,20,_ed21b117-c47c-41d4-9c42-7fad0d0a9643,CurveData
_6dfa2338-c669-4b0d-b188-bcfb8a9dcf28,9,-9,11.4,1715981,30,_ed21b117-c47c-41d4-9c42-7fad0d0a9643,CurveData
_38879b54-8059-4d68-9008-ecdc00d81ad7,13.199999999999999,-7.5,10,1715982,40,_ed21b117-c47c-41d4-9c42-7fad0d0a9643,CurveData
_c54500f9-cd76-46eb-9284-d08f51ade74d,0,-16,16,1716231,0,_003b4e3f-91cb-4e7f-885a-4418acbe1824,CurveData
_5844dc60-e0eb-4f2f-9c48-f07b17427ef4,10,-16,16,1716232,10,_003b4e3f-91cb-4e7f-885a-4418acbe1824,CurveData
_4c447c3e-2c6f-45e1-afe3-ed5816de9f5e,20,-14,14,1716233,20,_003b4e3f-91cb-4e7f-885a-4418acbe1824,CurveData
_fcedecdf-6145-41a2-ad1e-c42973852806,25,-6,6,1716234,30,_003b4e3f-91cb-4e7f-885a-4418acbe1824,CurveData
_6ce50b17-3299-4716-98bd-8ef9ba23bd01,51.75,0,0,1716235,40,_003b4e3f-91cb-4e7f-885a-4418acbe1824,CurveData
_20de60ae-5c0d-4a37-8ee1-be692855aa43,0,-8,8,1716237,0,_f29f54f8-ccad-4c1a-b085-70deab06a12b,CurveData
_e90cd5f7-b60e-45b5-8870-357f1fe4b0df,6,-8,8,1716238,10,_f29f54f8-ccad-4c1a-b085-70deab06a12b,CurveData
_febd3611-6dd4-4905-a408-d52ee3d1e6b2,11,-6,6,1716239,20,_f29f54f8-ccad-4c1a-b085-70deab06a12b,CurveData
_c2e47d41-5581-46ed-b51b-8db0fee8dc6d,14,-5,5,1716240,30,_f29f54f8-ccad-4c1a-b085-70deab06a12b,CurveData
_d6848c4e-9ba8-4444-8701-6d33d4304bbb,27.600000000000001,0,0,1716241,40,_f29f54f8-ccad-4c1a-b085-70deab06a12b,CurveData
_59f522f9-0e1b-4eac-a94b-57fa2a1d4235,0,-8,8,1716243,0,_a09643c5-7c7b-4ec5-adc0-710977291d24,CurveData
_3d0eb907-43fe-4e29-83be-5ce19b61f7fe,6,-8,8,1716244,10,_a09643c5-7c7b-4ec5-adc0-710977291d24,CurveData
_3dadc668-1e5c-4a30-8166-fa1311d4eab1,11,-6,6,1716245,20,_a09643c5-7c7b-4ec5-adc0-710977291d24,CurveData
_d00ea196-d0f4-45b1-be1b-210180dc93bc,14,-5,5,1716246,30,_a09643c5-7c7b-4ec5-adc0-710977291d24,CurveData
_06212d2a-7983-4ac9-97dd-96c52b61140c,24.149999999999999,0,0,1716247,40,_a09643c5-7c7b-4ec5-adc0-710977291d24,CurveData
_e7d4af30-1753-46f4-a7fb-2c53bcd5c20f,0,-5.04,3.6000000000000001,1716347,0,_f7c50f5e-2ef2-46d3-b3db-5b605654b41a,CurveData
_85542e69-47bb-4a42-87c3-e57d24b4fbb3,2.7000000000000002,-3.8999999999999999,2.7000000000000002,1716348,10,_f7c50f5e-2ef2-46d3-b3db-5b605654b41a,CurveData
_07c4c3e3-30a9-4e2f-9e77-64386cc62370,5.4000000000000004,-2.7000000000000002,1.8,1716349,20,_f7c50f5e-2ef2-46d3-b3db-5b605654b41a,CurveData
_5da0f5fb-024e-460e-947b-cb7e0a3f3059,8.0999999999999996,-1.2,0.90000000000000002,1716350,30,_f7c50f5e-2ef2-46d3-b3db-5b605654b41a,CurveData
_045fa96f-6e84-4dbb-9261-bbde411c27c7,10.800000000000001,0,0,1716351,40,_f7c50f5e-2ef2-46d3-b3db-5b605654b41a,CurveData
_32971f36-18e8-41a9-a17f-bb84face0054,0,-5.04,3.6000000000000001,1716353,0,_a5edb050-e65e-4542-9250-1f20656e1b7a,CurveData
_48eb2a84-f0c4-402a-b02c-525b776808db,2.7000000000000002,-3.8999999999999999,2.7000000000000002,1716354,10,_a5edb050-e65e-4542-9250-1f20656e1b7a,CurveData
_ab691e44-4bf5-40e7-9818-285bdf30d439,5.4000000000000004,-2.7000000000000002,1.8,1716355,20,_a5edb050-e65e-4542-9250-1f20656e1b7a,CurveData
_db750584-8d19-4951-9ffe-6aa6ad4022d3,8.0999999999999996,-1.2,0.90000000000000002,1716356,30,_a5edb050-e65e-4542-9250-1f20656e1b7a,CurveData
_18ce1985-a12d-4569-a128-28c2a1b88bc3,10.800000000000001,0,0,1716357,40,_a5edb050-e65e-4542-9250-1f20656e1b7a,CurveData
_dba783be-e94a-4133-904b-028fb6183e00,0,-5.04,3.6000000000000001,1716359,0,_0c17441c-d5b5-4781-9c88-37d70570007c,CurveData
_f2e79b06-4137-4896-b0c8-723c5e3a4bcb,2.7000000000000002,-3.8999999999999999,2.7000000000000002,1716360,10,_0c17441c-d5b5-4781-9c88-37d70570007c,CurveData
_d9cbacff-57ee-4c77-a18e-69dfef54f16e,5.4000000000000004,-2.7000000000000002,1.8,1716361,20,_0c17441c-d5b5-4781-9c88-37d70570007c,CurveData
_7905a11e-d6e8-462e-8982-bc480976ccc5,8.0999999999999996,-1.2,0.90000000000000002,1716362,30,_0c17441c-d5b5-4781-9c88-37d70570007c,CurveData
_32e8c8db-c778-4bc1-a83a-c79a4f61e237,10.800000000000001,0,0,1716363,40,_0c17441c-d5b5-4781-9c88-37d70570007c,CurveData
_1a01d845-4fff-4f5b-8cb6-bdfb2af593c0,0,-5.04,3.6000000000000001,1716365,0,_c4319097-3907-4906-8d91-1b7959c0752a,CurveData
_dea1a420-75bf-4a7c-b734-d326999834de,2.7000000000000002,-3.8999999999999999,2.7000000000000002,1716366,10,_c4319097-3907-4906-8d91-1b7959c0752a,CurveData
_89567904-b8a6-46a0-b44d-502e60e165e5,5.4000000000000004,-2.7000000000000002,1.8,1716367,20,_c4319097-3907-4906-8d91-1b7959c0752a,CurveData
_8a07e89c-a1be-48a5-952d-e31ed701bb98,8.0999999999999996,-1.2,0.90000000000000002,1716368,30,_c4319097-3907-4906-8d91-1b7959c0752a,CurveData
_749dad5c-fb7e-4a70-8299-8c7a94872a43,10.800000000000001,0,0,1716369,40,_c4319097-3907-4906-8d91-1b7959c0752a,CurveData
_493716f5-c836-4bc9-9ba0-d8fb40e494b0,0,-5.04,3.6000000000000001,1716371,0,_56aaecb4-6abe-4677-83df-6aeb2cc87e4e,CurveData
_e2666f89-0b67-4bd3-861e-f9a9399c9be4,2.7000000000000002,-3.8999999999999999,2.7000000000000002,1716372,10,_56aaecb4-6abe-4677-83df-6aeb2cc87e4e,CurveData
_e175180d-d344-4b34-b148-0f2e211692f6,5.4000000000000004,-2.7000000000000002,1.8,1716373,20,_56aaecb4-6abe-4677-83df-6aeb2cc87e4e,CurveData
_fe7d1b0b-047f-4034-921d-87fcb248c1b5,8.0999999999999996,-1.2,0.90000000000000002,1716374,30,_56aaecb4-6abe-4677-83df-6aeb2cc87e4e,CurveData
_92fc6c87-121c-49ad-bf6e-b5ab544268b5,10.800000000000001,0,0,1716375,40,_56aaecb4-6abe-4677-83df-6aeb2cc87e4e,CurveData
_d30b7bed-1c19-4cbe-94aa-b611e03deeca,0,-6.7000000000000002,10.82,1716751,0,_194a5f05-35c7-4d87-b7fa-ed0f6ecc28a5,CurveData
_977ea214-1740-4eea-bf4b-643fd12356c0,9,-10.800000000000001,11.4,1716752,10,_194a5f05-35c7-4d87-b7fa-ed0f6ecc28a5,CurveData
_56b807a4-05ad-4c1c-a038-33160be79a8d,16.199999999999999,-12,13.199999999999999,1716753,20,_194a5f05-35c7-4d87-b7fa-ed0f6ecc28a5,CurveData
_15b3749f-a9d0-4e84-ad15-41f88eeb4b78,19.800000000000001,-13.199999999999999,13.199999999999999,1716754,30,_194a5f05-35c7-4d87-b7fa-ed0f6ecc28a5,CurveData
_7a2dc80e-dec2-4edf-9532-d6f06c5cbfdb,21.600000000000001,-13.199999999999999,13.199999999999999,1716755,40,_194a5f05-35c7-4d87-b7fa-ed0f6ecc28a5,CurveData
_e0996ca2-2859-4640-930d-d20a4ed6f39c,0,-8.9299999999999997,14.43,1716757,0,_aee4ab39-bda1-4f59-9cb8-423e059a98c4,CurveData
_4916286f-6246-41c9-a5dc-ab11fc0921a1,12,-14.4,15.199999999999999,1716758,10,_aee4ab39-bda1-4f59-9cb8-423e059a98c4,CurveData
_f7107372-df1f-4fad-a9e3-a2dab0434c40,21.600000000000001,-16,17.600000000000001,1716759,20,_aee4ab39-bda1-4f59-9cb8-423e059a98c4,CurveData
_f8247554-4e31-4f84-82d9-5ae365054a79,26.399999999999999,-17.600000000000001,17.600000000000001,1716760,30,_aee4ab39-bda1-4f59-9cb8-423e059a98c4,CurveData
_666a6076-3c19-46d8-979d-e24d73a46843,28.800000000000001,-17.600000000000001,17.600000000000001,1716761,40,_aee4ab39-bda1-4f59-9cb8-423e059a98c4,CurveData
_b7558be8-1cd2-4bff-b0cf-606c7ca92a75,0,-8.9299999999999997,14.43,1716763,0,_c7e90707-5e09-4d16-bb56-93bbdba41afd,CurveData
_5eaf794e-32f0-463d-bfa9-ab5b348c655c,12,-14.4,15.199999999999999,1716764,10,_c7e90707-5e09-4d16-bb56-93bbdba41afd,CurveData
_00d84abe-48ae-465d-93e3-512404455702,21.600000000000001,-16,17.600000000000001,1716765,20,_c7e90707-5e09-4d16-bb56-93bbdba41afd,CurveData
_039a21fe-2606-4847-a1e1-7157038cc3fc,26.399999999999999,-17.600000000000001,17.600000000000001,1716766,30,_c7e90707-5e09-4d16-bb56-93bbdba41afd,CurveData
_317ba349-3a71-4804-a3ae-bee74706a626,28.800000000000001,-17.600000000000001,17.600000000000001,1716767,40,_c7e90707-5e09-4d16-bb56-93bbdba41afd,CurveData
_7b346e7f-8a94-4434-b218-7e222183cc0d,0,-7.8099999999999996,12.619999999999999,1716769,0,_b2af2f0b-3660-4d09-9db8-a858d3b2f211,CurveData
_3230722b-9108-4a9d-a999-f01ca64d8cc1,10.5,-12.6,13.300000000000001,1716770,10,_b2af2f0b-3660-4d09-9db8-a858d3b2f211,CurveData
_ee92226d-e1c1-41ed-ba9f-6c26d6f01fc7,18.899999999999999,-14,15.4,1716771,20,_b2af2f0b-3660-4d09-9db8-a858d3b2f211,CurveData
_0861645e-5b6c-471f-a26e-feec09dfaf6f,23.100000000000001,-15.4,15.4,1716772,30,_b2af2f0b-3660-4d09-9db8-a858d3b2f211,CurveData
_0001f950-f280-410d-bf82-903f71aa1396,25.199999999999999,-15.4,15.4,1716773,40,_b2af2f0b-3660-4d09-9db8-a858d3b2f211,CurveData
_fe13ff11-ae95-4f41-ac79-6fe8af4f5d74,0,-7.8099999999999996,12.619999999999999,1716775,0,_835dc49e-ec89-4413-8bbd-32013224a2bd,CurveData
_7aa39970-a3c5-4fcb-a499-306c15137a82,10.5,-12.6,13.300000000000001,1716776,10,_835dc49e-ec89-4413-8bbd-32013224a2bd,CurveData
_cc666ab7-9671-42c3-b082-9af6479cc009,18.899999999999999,-14,15.4,1716777,20,_835dc49e-ec89-4413-8bbd-32013224a2bd,CurveData
_06caa1b4-f6ec-439c-b562-d8e8f837f219,23.100000000000001,-15.4,15.4,1716778,30,_835dc49e-ec89-4413-8bbd-32013224a2bd,CurveData
_ed06efca-cfa6-49f3-952d-f40c6f60bdbb,25.199999999999999,-15.4,15.4,1716779,40,_835dc49e-ec89-4413-8bbd-32013224a2bd,CurveData
_6638af2b-bad9-45da-af12-3cb86dce9ed1,0,-8.9299999999999997,14.43,1716781,0,_3fbb2adc-33e5-4cc2-97c3-ede9605797f4,CurveData
_d6017b84-7639-4e37-b134-6a9011415313,12,-14.4,15.199999999999999,1716782,10,_3fbb2adc-33e5-4cc2-97c3-ede9605797f4,CurveData
_f7fa572b-2a3c-4221-b030-3f6382b74197,21.600000000000001,-16,17.600000000000001,1716783,20,_3fbb2adc-33e5-4cc2-97c3-ede9605797f4,CurveData
_6e577213-65f5-46b8-b1b9-298b2585952e,26.399999999999999,-17.600000000000001,17.600000000000001,1716784,30,_3fbb2adc-33e5-4cc2-97c3-ede9605797f4,CurveData
_f66ed700-23d2-4dea-98a5-e2f10ffd769b,28.800000000000001,-17.600000000000001,17.600000000000001,1716785,40,_3fbb2adc-33e5-4cc2-97c3-ede9605797f4,CurveData
_c563f426-c845-4268-a6c1-54d63f2bb4ae,0,-6.7000000000000002,10.82,1716787,0,_8b6f31b6-df47-4b72-b3b4-f3d9c4566ba2,CurveData
_83ad2974-679d-48a4-a100-140fb31d3f0e,9,-10.800000000000001,11.4,1716788,10,_8b6f31b6-df47-4b72-b3b4-f3d9c4566ba2,CurveData
_44bcbe27-13fb-46ec-bde6-85f8a48117ff,16.199999999999999,-12,13.199999999999999,1716789,20,_8b6f31b6-df47-4b72-b3b4-f3d9c4566ba2,CurveData
_c7305cd1-c63c-4c0e-994a-6e1c305e8229,19.800000000000001,-13.199999999999999,13.199999999999999,1716790,30,_8b6f31b6-df47-4b72-b3b4-f3d9c4566ba2,CurveData
_080bf501-b6cb-4c59-9a21-75da83c6a235,21.600000000000001,-13.199999999999999,13.199999999999999,1716791,40,_8b6f31b6-df47-4b72-b3b4-f3d9c4566ba2,CurveData
