"TransformerWinding:
ObjectType","TransformerWinding:
ID","TransformerWinding:
Path","TransformerWinding:
Name","TransformerWinding:
b_pu","TransformerWinding:
r_pu","TransformerWinding:
x_pu","TransformerWinding:
InternalId","TransformerWinding:
Parent"
TransformerWinding,_043e6951-5ee3-4035-8291-a1f12fec6cd2,Network/Companies/SIN/03OCC/03   TSN/03TSN T03 230\69/Baja,Baja,0,,,1230200,_d1b3acb1-0d40-4c83-b76f-cf8c72f00600
TransformerWinding,_50105936-4bb5-4a6b-8cea-0ae3eeb3802f,Network/Companies/SIN/03OCC/03   TSN/03TSN T04 230\69/Alta,Alta,0,0,0.054059999999999997,1230204,_a8578052-cd2b-49c7-9dba-118bf0336e51
TransformerWinding,_da358aab-985a-4ec0-a23e-5e4023d877a2,Network/Companies/SIN/03OCC/03   TSN/03TSN T04 230\69/Baja,Baja,0,,,1230206,_a8578052-cd2b-49c7-9dba-118bf0336e51
TransformerWinding,_86f11a55-aabe-45e1-8f88-da3f1cdfd686,Network/Companies/SIN/03OCC/03   TSN/03TSN T05 400\69/Alta,Alta,0,0,0.026370000000000001,1230210,_b8efa90d-ee0a-4e61-9f1d-cb8d9fbc3050
TransformerWinding,_5407aa3a-e7d1-48b2-9f5d-fa7621d2a3dd,Network/Companies/SIN/03OCC/03   TSN/03TSN T05 400\69/Baja,Baja,0,,,1230212,_b8efa90d-ee0a-4e61-9f1d-cb8d9fbc3050
TransformerWinding,_1127d642-9ae9-4c0a-8f0f-4f03a1960439,Network/Companies/SIN/03OCC/03   TSN/03TSN AT01 400\230/Alta,Alta,0,0,0.031029999999999999,1230216,_62224f99-5be6-4c3e-92b9-26ee90ca75d0
TransformerWinding,_e07e4734-3378-4c33-a85d-15b91fbf0071,Network/Companies/SIN/03OCC/03   TSN/03TSN AT01 400\230/Baja,Baja,0,,,1230218,_62224f99-5be6-4c3e-92b9-26ee90ca75d0
TransformerWinding,_5efd4677-6b40-4c87-bc5a-030dec6f2cf5,Network/Companies/SIN/03OCC/03   TSN/03TSN AT02 400\230/Alta,Alta,0,0,0.03023,1230222,_babf29f7-6215-4f01-bae6-bc5fe7fd2fa1
TransformerWinding,_3ac46673-585c-4de8-a1e3-cc226747624b,Network/Companies/SIN/03OCC/03   TSN/03TSN AT02 400\230/Baja,Baja,0,,,1230224,_babf29f7-6215-4f01-bae6-bc5fe7fd2fa1
TransformerWinding,_c598a7e6-9d34-46d3-8648-0c4174c6596f,Network/Companies/SIN/03OCC/03   TUE/03TUE T01 400\34.5/Alta,Alta,0,0.0016900000000000001,0.077322000000000002,1230635,_08e2ff77-8c1a-41ca-a165-2485b552e101
TransformerWinding,_dbbbe66a-35e4-4e71-b49b-997062b25ef3,Network/Companies/SIN/03OCC/03   TUE/03TUE T01 400\34.5/Baja,Baja,0,,,1230637,_08e2ff77-8c1a-41ca-a165-2485b552e101
TransformerWinding,_0026d949-86ae-4044-a9e4-8ddda0ddf13e,Network/Companies/SIN/03OCC/03   TUZ/03TUZ T01 230\23/Alta,Alta,0,0,0.02946,1230868,_1598b29a-3102-4cdc-8293-6a5b62beae2d
TransformerWinding,_8aea4887-73ec-4723-a26f-6011f64d7203,Network/Companies/SIN/03OCC/03   TUZ/03TUZ T01 230\23/Baja,Baja,0,,,1230870,_1598b29a-3102-4cdc-8293-6a5b62beae2d
TransformerWinding,_634ace28-7e59-429c-9ae4-529e33fcfe6f,Network/Companies/SIN/03OCC/03   TZL/03TZL T01 115\34.5/Alta,Alta,0,0.0034629999999999999,0.11009099999999999,1231204,_5d53e679-4d3d-47a3-bbe7-5ab3258be6ce
TransformerWinding,_133a0f4d-9bcb-41ac-b136-e09bf83db73d,Network/Companies/SIN/03OCC/03   TZL/03TZL T01 115\34.5/Baja,Baja,0,,,1231206,_5d53e679-4d3d-47a3-bbe7-5ab3258be6ce
TransformerWinding,_4a495066-108d-4b38-a390-91ce0685a1c0,Network/Companies/SIN/03OCC/03   UPP/03UPP AT01 230\161/Alta,Alta,0,0,0.093600000000000003,1231477,_7e955460-94f6-46d5-8d2a-db001815cc35
TransformerWinding,_6b09d404-b6d9-4437-ab55-b5773c3c12d0,Network/Companies/SIN/03OCC/03   UPP/03UPP AT01 230\161/Baja,Baja,0,,,1231479,_7e955460-94f6-46d5-8d2a-db001815cc35
TransformerWinding,_1b6abf33-0de4-45e0-92ca-84bcd24ef322,Network/Companies/SIN/03OCC/03   UPP/03UPP AT02 230\115/Alta,Alta,0,0,0.0613,1231483,_ff95010e-9dce-4df7-bc13-ef363be40f93
TransformerWinding,_63d4d594-f86f-40f5-b3d1-09f2a6f48401,Network/Companies/SIN/03OCC/03   UPP/03UPP AT02 230\115/Baja,Baja,0,,,1231485,_ff95010e-9dce-4df7-bc13-ef363be40f93
TransformerWinding,_8287c1be-34e2-4739-bbff-70863153ace9,Network/Companies/SIN/03OCC/03   VDR/03VDR T01 230\20.0/Alta,Alta,0,0,0.02946,1231883,_ef0b2835-a85d-4095-8a86-301edac74f68
TransformerWinding,_24423770-379b-407e-8645-96b174da1e00,Network/Companies/SIN/03OCC/03   VDR/03VDR T01 230\20.0/Baja,Baja,0,,,1231885,_ef0b2835-a85d-4095-8a86-301edac74f68
TransformerWinding,_0af90ba8-a40f-47d3-8227-8a50e25cd490,Network/Companies/SIN/03OCC/03   VDR/03VDR T02 230\20.0/Alta,Alta,0,0,0.029440000000000001,1231889,_196079d4-c980-43bd-9499-78460dbd8985
TransformerWinding,_15e02ee6-4508-4283-b03d-5abda1d55c8d,Network/Companies/SIN/03OCC/03   VDR/03VDR T02 230\20.0/Baja,Baja,0,,,1231891,_196079d4-c980-43bd-9499-78460dbd8985
TransformerWinding,_aa2f3d84-a7ac-4a19-a8af-b48ff52806f2,Network/Companies/SIN/03OCC/03   VDR/03VDR AT03 230\115/Alta,Alta,0,0,0.065269999999999995,1231895,_46322c6e-fff0-4f9a-b8fb-2be76ee0d84f
TransformerWinding,_3caf76db-bc1f-4a02-a1b2-6692b8a07abe,Network/Companies/SIN/03OCC/03   VDR/03VDR AT03 230\115/Baja,Baja,0,,,1231897,_46322c6e-fff0-4f9a-b8fb-2be76ee0d84f
TransformerWinding,_830c36a3-20ee-492c-94cf-92f06928df48,Network/Companies/SIN/03OCC/03   VIB/03VIB T01 230\34.5/Alta,Alta,0,0.00264,0.105833,1232404,_548e66a9-acc7-4f0f-882c-dceaf0ef685f
TransformerWinding,_e615f531-ab25-421f-b3e6-c12332878ea1,Network/Companies/SIN/03OCC/03   VIB/03VIB T01 230\34.5/Baja,Baja,0,,,1232406,_548e66a9-acc7-4f0f-882c-dceaf0ef685f
TransformerWinding,_47b2da65-d723-4fd4-b7fd-c9aca52f5637,Network/Companies/SIN/03OCC/03   VQE/03VQE T01 230\23/Alta,Alta,0,0,0.20000000000000001,1232647,_8543b94b-1850-44ca-8dc3-87da6e261499
TransformerWinding,_6596f122-de23-4330-9428-81bb671a7ed8,Network/Companies/SIN/03OCC/03   VQE/03VQE T01 230\23/Baja,Baja,0,,,1232649,_8543b94b-1850-44ca-8dc3-87da6e261499
TransformerWinding,_7759d2d7-4857-4ecb-88b2-cc21ca18f00e,Network/Companies/SIN/03OCC/03   VTE/03VTE T01 115\13.8/Alta,Alta,0,0.023390000000000001,0.46779999999999999,1232920,_a816cf59-6ac0-4f23-bf08-5a5ecdc7fcd2
TransformerWinding,_de903064-4d60-485f-94a4-5c63abccceae,Network/Companies/SIN/03OCC/03   VTE/03VTE T01 115\13.8/Baja,Baja,0,,,1232922,_a816cf59-6ac0-4f23-bf08-5a5ecdc7fcd2
TransformerWinding,_819dbaa1-7f9c-4e85-ad79-8a693a7cda7f,Network/Companies/SIN/03OCC/03   VTP/03VTP AT01 230\115/Alta,Alta,0,0,0.049869999999999998,1233322,_04eb313d-a676-4450-ae01-ddc022f72389
TransformerWinding,_2e34671b-1f52-4114-a93b-79ddf8314dff,Network/Companies/SIN/03OCC/03   VTP/03VTP AT01 230\115/Baja,Baja,0,,,1233324,_04eb313d-a676-4450-ae01-ddc022f72389
TransformerWinding,_1bf1b845-b081-4bf5-9170-d2ab23152fb5,Network/Companies/SIN/03OCC/03   VTP/03VTP AT02 230\115/Alta,Alta,0,0,0.049869999999999998,1233328,_69d0e27f-6b85-415e-b26a-e80883f351da
TransformerWinding,_b9c9a9cb-e9fe-4851-ab47-0892a4d77706,Network/Companies/SIN/03OCC/03   VTP/03VTP AT02 230\115/Baja,Baja,0,,,1233330,_69d0e27f-6b85-415e-b26a-e80883f351da
TransformerWinding,_27a68400-f6b1-46da-a3b9-81c283513837,Network/Companies/SIN/03OCC/03   VTP/03VTP AT03 230\115/Alta,Alta,0,0,0.0458,1233334,_2f553d4d-db9c-4611-a831-2b16d490ed43
TransformerWinding,_91a31ca1-c75d-4226-a9fe-0047b464fe5d,Network/Companies/SIN/03OCC/03   VTP/03VTP AT03 230\115/Baja,Baja,0,,,1233336,_2f553d4d-db9c-4611-a831-2b16d490ed43
TransformerWinding,_c971a041-5b87-43f5-86de-08f64426bf5a,Network/Companies/SIN/03OCC/03   YER/03YER T01 115\13.8/Alta,Alta,0,0.059999999999999998,1.2,1233458,_bf3ba41e-873c-47a4-8561-03b6e2caf6cf
TransformerWinding,_2ba34201-4285-40db-b845-32e8b99c3e8b,Network/Companies/SIN/03OCC/03   YER/03YER T01 115\13.8/Baja,Baja,0,,,1233460,_bf3ba41e-873c-47a4-8561-03b6e2caf6cf
TransformerWinding,_7bbc6bb7-1b0f-4ae1-a9c2-827f7c0dc000,Network/Companies/SIN/03OCC/03   ZMN/03ZMN T01 230\16.0/Alta,Alta,0,0,0.10440000000000001,1233792,_383e4c7d-8c18-4c39-ab96-c7a7c57ebb21
TransformerWinding,_c02e40d9-b4be-4c74-ac9c-0f751a494962,Network/Companies/SIN/03OCC/03   ZMN/03ZMN T01 230\16.0/Baja,Baja,0,,,1233794,_383e4c7d-8c18-4c39-ab96-c7a7c57ebb21
TransformerWinding,_263149a1-1e53-49e1-be57-40f1683f95dd,Network/Companies/SIN/03OCC/03   ZMN/03ZMN T02 230\16.0/Alta,Alta,0,0,0.10440000000000001,1233798,_0b0d714e-47de-4b7f-a26e-90af6ace4425
TransformerWinding,_86a2117b-5e26-4b53-b853-8cb62db1ed49,Network/Companies/SIN/03OCC/03   ZMN/03ZMN T02 230\16.0/Baja,Baja,0,,,1233800,_0b0d714e-47de-4b7f-a26e-90af6ace4425
TransformerWinding,_e6a8dc74-c285-42d6-8223-e1fb383bdc00,Network/Companies/SIN/03OCC/03   ZMN/03ZMN AT04 230\115/Alta,Alta,0,0,0.058549999999999998,1233804,_ec57bc20-25db-4b02-95de-198e71f27ea9
TransformerWinding,_04c7a3a6-9269-4ec7-851c-74348aa7b06b,Network/Companies/SIN/03OCC/03   ZMN/03ZMN AT04 230\115/Baja,Baja,0,,,1233806,_ec57bc20-25db-4b02-95de-198e71f27ea9
TransformerWinding,_edc573a8-9318-42db-8eb6-c0ec3c8a0e85,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T01 230\69/Alta,Alta,0,0,0.12989999999999999,1234264,_7fc78f8e-91ff-4600-929f-85542f06dda2
TransformerWinding,_2bfc7205-1fe7-4994-8361-e6687b28e126,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T01 230\69/Baja,Baja,0,,,1234266,_7fc78f8e-91ff-4600-929f-85542f06dda2
TransformerWinding,_691550a9-55f0-47c9-ab50-83f0a3bdfc89,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T02 230\23/Alta,Alta,0,0.0072890000000000003,0.29156900000000002,1234270,_e1fda757-128c-4a22-8c8a-dee0f68c0f6c
TransformerWinding,_d17af9eb-05a5-4ddd-9726-48e36b4cbb49,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T02 230\23/Baja,Baja,0,,,1234272,_e1fda757-128c-4a22-8c8a-dee0f68c0f6c
TransformerWinding,_547e55ec-a3c0-4ff7-8916-001f96c5c9de,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T03 230\23/Alta,Alta,0,0.0072890000000000003,0.29156900000000002,1234276,_63300387-c2f3-4c2e-ae7d-359932a94e75
TransformerWinding,_17ad5873-cde0-4803-bc1c-6d8b71d5f4fd,Network/Companies/SIN/03OCC/03   ZPA/03ZPA T03 230\23/Baja,Baja,0,,,1234278,_63300387-c2f3-4c2e-ae7d-359932a94e75
TransformerWinding,_fe009fc9-9189-4b34-ac95-d5e2cbba3372,Network/Companies/SIN/03OCC/03   ZPO/03ZPO AT01 400\230/Alta,Alta,0,0,0.020650000000000002,1234773,_bf29643c-8cee-437c-8775-60ab1e06abfe
TransformerWinding,_b57b4748-7f2e-4c6e-9add-c5f4d5efba57,Network/Companies/SIN/03OCC/03   ZPO/03ZPO AT01 400\230/Baja,Baja,0,,,1234775,_bf29643c-8cee-437c-8775-60ab1e06abfe
TransformerWinding,_73a2c00f-25c1-47b7-ada9-aebcf185a5c3,Network/Companies/SIN/03OCC/03   ZRP/03ZRP AT01 230\115/Alta,Alta,0,0,0.045600000000000002,1234976,_4e082c3a-9127-43a9-80f6-697d7385123a
TransformerWinding,_64ed8174-ebf6-425a-841a-e2bd781e41a0,Network/Companies/SIN/03OCC/03   ZRP/03ZRP AT01 230\115/Baja,Baja,0,,,1234978,_4e082c3a-9127-43a9-80f6-697d7385123a
TransformerWinding,_95732129-8b0c-4b80-9dac-a02bc60a45ec,Network/Companies/SIN/03OCC/03CNTABO/03ABO T01 115\34.5/Alta,Alta,0,0.021447999999999998,0.42896400000000001,1235046,_061eabf0-0e5d-4984-ad9d-6cd5ee4038fb
TransformerWinding,_c1a4bc63-44af-47e0-b014-b3c55a25c4ca,Network/Companies/SIN/03OCC/03CNTABO/03ABO T01 115\34.5/Baja,Baja,0,,,1235048,_061eabf0-0e5d-4984-ad9d-6cd5ee4038fb
TransformerWinding,_f79ec0cb-5dd2-4896-9832-524ebcc0ecf9,Network/Companies/SIN/03OCC/03CNTAEZ/03AEZ T01 115\34.5/Alta,Alta,0,0.024170000000000001,0.48339599999999999,1235323,_71d64d05-1255-4704-8adc-be6150400832
TransformerWinding,_8c55550d-e88a-4a3d-8d7f-235f1d640cd7,Network/Companies/SIN/03OCC/03CNTAEZ/03AEZ T01 115\34.5/Baja,Baja,0,,,1235325,_71d64d05-1255-4704-8adc-be6150400832
TransformerWinding,_0d1a4222-5139-4b9d-87f1-6927fd7b24c3,Network/Companies/SIN/03OCC/03CNTAGN/03AGN T01 115\13.8/Alta,Alta,0,0.025270000000000001,0.50536899999999996,1235506,_14f68b67-5725-4cd0-b36d-92b0fc4e442b
TransformerWinding,_4586cff7-83b0-4598-a866-dd8f5b26dba6,Network/Companies/SIN/03OCC/03CNTAGN/03AGN T01 115\13.8/Baja,Baja,0,,,1235508,_14f68b67-5725-4cd0-b36d-92b0fc4e442b
TransformerWinding,_fea86bd0-5a68-4b4b-b94d-7e976c4a83af,Network/Companies/SIN/03OCC/03CNTAGN/03AGN T02 115\13.8/Alta,Alta,0,0.037503000000000002,0.75006300000000004,1235512,_77c37468-4244-4bfc-b8ff-eb886befb376
TransformerWinding,_c6e62c01-678b-4637-926b-12a120e6e4fd,Network/Companies/SIN/03OCC/03CNTAGN/03AGN T02 115\13.8/Baja,Baja,0,,,1235514,_77c37468-4244-4bfc-b8ff-eb886befb376
TransformerWinding,_f63e0fa9-d88b-4025-b38d-f3baab773d62,Network/Companies/SIN/03OCC/03CNTAGO/03AGO T01 115\13.8/Alta,Alta,0,0.037227999999999997,0.74456999999999995,1235805,_bb052d8a-095c-4a90-9fb5-9dc63efcd02c
TransformerWinding,_9963abd8-652f-472b-812c-ba10f718f963,Network/Companies/SIN/03OCC/03CNTAGO/03AGO T01 115\13.8/Baja,Baja,0,,,1235807,_bb052d8a-095c-4a90-9fb5-9dc63efcd02c
TransformerWinding,_8f9b7fbf-119b-4ef1-851a-c625053ca4ce,Network/Companies/SIN/03OCC/03CNTAGO/03AGO T02 115\13.8/Alta,Alta,0,0.032285000000000001,0.64569299999999996,1235811,_e4ef8dd2-68e1-451f-9476-8122b94d022b
TransformerWinding,_a1ebc7c7-641e-41b7-849b-77046fe25acb,Network/Companies/SIN/03OCC/03CNTAGO/03AGO T02 115\13.8/Baja,Baja,0,,,1235813,_e4ef8dd2-68e1-451f-9476-8122b94d022b
TransformerWinding,_d0c298c7-11ac-41ad-a6ee-745550296851,Network/Companies/SIN/03OCC/03CNTAGP/03AGP T01 115\13.8/Alta,Alta,0,0.031960000000000002,0.63920100000000002,1236097,_28df8882-a1d5-4f21-be12-93b7e0996730
TransformerWinding,_07f57696-0c18-4474-b902-37642f079202,Network/Companies/SIN/03OCC/03CNTAGP/03AGP T01 115\13.8/Baja,Baja,0,,,1236099,_28df8882-a1d5-4f21-be12-93b7e0996730
TransformerWinding,_2d77fdd3-7b3d-4309-9e45-a4be37511e91,Network/Companies/SIN/03OCC/03CNTAGP/03AGP T02 115\13.8/Alta,Alta,0,0.031960000000000002,0.63920100000000002,1236103,_4494c737-1cf3-4491-9fbb-5053d50e9565
TransformerWinding,_0da61363-8453-41a4-a96e-91f3e8243299,Network/Companies/SIN/03OCC/03CNTAGP/03AGP T02 115\13.8/Baja,Baja,0,,,1236105,_4494c737-1cf3-4491-9fbb-5053d50e9565
TransformerWinding,_6457757a-9fb0-4e21-80e0-06b0fb880095,Network/Companies/SIN/03OCC/03CNTAGS/03AGS T03 115\13.8/Alta,Alta,0,0.024969000000000002,0.49937599999999999,1236604,_a79709c5-c95e-46ec-a3c4-0ace4d5d196e
TransformerWinding,_053d1a46-be46-41fb-9394-733e50066254,Network/Companies/SIN/03OCC/03CNTAGS/03AGS T03 115\13.8/Baja,Baja,0,,,1236606,_a79709c5-c95e-46ec-a3c4-0ace4d5d196e
TransformerWinding,_34822c30-a007-49f4-8ad6-80069f21dcd8,Network/Companies/SIN/03OCC/03CNTAGS/03AGS AT01 230\115/Alta,Alta,0,0,0.02341,1236610,_3806208a-6289-4d9d-8ede-a2acbebf1653
TransformerWinding,_22e7e1ce-5c29-4cde-bfd2-6b40f4ebbde1,Network/Companies/SIN/03OCC/03CNTAGS/03AGS AT01 230\115/Baja,Baja,0,,,1236612,_3806208a-6289-4d9d-8ede-a2acbebf1653
TransformerWinding,_b1beb1e4-7b39-41f7-9521-e7448c44ea87,Network/Companies/SIN/03OCC/03CNTAGT/03AGT AT01 230\115/Alta,Alta,0,0,0.030040000000000001,1236975,_62cb1ee0-345a-4440-ab1b-932a94ee3318
TransformerWinding,_4af7c412-f162-456d-8bb8-07c704899e77,Network/Companies/SIN/03OCC/03CNTAGT/03AGT AT01 230\115/Baja,Baja,0,,,1236977,_62cb1ee0-345a-4440-ab1b-932a94ee3318
TransformerWinding,_84eaab46-d940-4c27-9e15-ba9a1557ede7,Network/Companies/SIN/03OCC/03CNTAIS/03AIS T01 115\13.8/Alta,Alta,0,0.034606999999999999,0.69213499999999994,1237132,_79cb0580-a135-45b3-b13d-c4ddc56072fd
TransformerWinding,_5e02f454-a952-46fa-aea4-5f8860517ed8,Network/Companies/SIN/03OCC/03CNTAIS/03AIS T01 115\13.8/Baja,Baja,0,,,1237134,_79cb0580-a135-45b3-b13d-c4ddc56072fd
TransformerWinding,_c87e7079-2969-4a3e-b609-2fd6bbb6df2f,Network/Companies/SIN/03OCC/03CNTAIS/03AIS T02 115\13.8/Alta,Alta,0,0.023449999999999999,0.469167,1237138,_85a9e972-18cd-4584-b790-a5ad0ad12339
TransformerWinding,_86cb411f-9d79-4b28-b2fe-a69eb1c17693,Network/Companies/SIN/03OCC/03CNTAIS/03AIS T02 115\13.8/Baja,Baja,0,,,1237140,_85a9e972-18cd-4584-b790-a5ad0ad12339
TransformerWinding,_8f0d40af-5507-4ce0-b492-b66a8ac87ce4,Network/Companies/SIN/03OCC/03CNTASS/03ASS T01 115\13.8/Alta,Alta,0,0.018114999999999999,0.36229699999999998,1238033,_9cfb178c-19a1-495c-97a3-6841d4651714
TransformerWinding,_bac1574f-f913-4f1f-b818-87f436856a87,Network/Companies/SIN/03OCC/03CNTASS/03ASS T01 115\13.8/Baja,Baja,0,,,1238035,_9cfb178c-19a1-495c-97a3-6841d4651714
TransformerWinding,_71b2ef1b-904a-4d06-a253-d3c28d10c986,Network/Companies/SIN/03OCC/03CNTASS/03ASS T02 115\13.8/Alta,Alta,0,0.029479999999999999,0.58959700000000004,1238039,_b43559e8-dfc5-433e-b7b8-744c878c3c10
TransformerWinding,_285cf2c6-1c6a-4e7f-9b25-18009b6655f0,Network/Companies/SIN/03OCC/03CNTASS/03ASS T02 115\13.8/Baja,Baja,0,,,1238041,_b43559e8-dfc5-433e-b7b8-744c878c3c10
TransformerWinding,_844e3d2b-17f5-4dce-af5d-c26c785fc7a0,Network/Companies/SIN/03OCC/03CNTASU/03ASU T01 115\13.8/Alta,Alta,0,0.025884000000000001,0.51768700000000001,1238306,_aade7278-c22f-496b-ac39-40d6353444d1
TransformerWinding,_2f80fe0e-f02e-4e4a-9d57-53d7dfc85093,Network/Companies/SIN/03OCC/03CNTASU/03ASU T01 115\13.8/Baja,Baja,0,,,1238308,_aade7278-c22f-496b-ac39-40d6353444d1
TransformerWinding,_6af03f1d-1d45-47d0-b242-1425e6cd0871,Network/Companies/SIN/03OCC/03CNTAYU/03AYU T01 115\13.8/Alta,Alta,0,0.014765,0.295298,1238572,_fc1a178f-f2f5-4d60-a1b2-e94bd945e658
TransformerWinding,_54092c80-da67-4d24-b68d-69fc33c7173e,Network/Companies/SIN/03OCC/03CNTAYU/03AYU T01 115\13.8/Baja,Baja,0,,,1238574,_fc1a178f-f2f5-4d60-a1b2-e94bd945e658
TransformerWinding,_b90e6c02-a050-4285-9db4-2dd89d46b388,Network/Companies/SIN/03OCC/03CNTBLA/03BLA T01 115\34.5/Alta,Alta,0,0.060923999999999999,1.21848,1238715,_92e1dd16-6f13-432e-9696-19dcb4b0a2cd
TransformerWinding,_18f217f4-4f89-4b65-bec5-06f506c611fc,Network/Companies/SIN/03OCC/03CNTBLA/03BLA T01 115\34.5/Baja,Baja,0,,,1238717,_92e1dd16-6f13-432e-9696-19dcb4b0a2cd
TransformerWinding,_8b4ae266-6f29-4841-be4d-756d5a2ec31c,Network/Companies/SIN/03OCC/03CNTBOC/03BOC T01 115\13.8/Alta,Alta,0,0.022147,0.44294699999999998,1238972,_0341b627-57fb-402c-9b13-6fa464a01ffa
TransformerWinding,_56f9707c-7808-4127-8e87-123055aeac8d,Network/Companies/SIN/03OCC/03CNTBOC/03BOC T01 115\13.8/Baja,Baja,0,,,1238974,_0341b627-57fb-402c-9b13-6fa464a01ffa
TransformerWinding,_479426ac-c615-4f22-9021-531d2d88891f,Network/Companies/SIN/03OCC/03CNTBON/03BON T01 115\34.5/Alta,Alta,0,0.024618999999999999,0.49238500000000002,1239291,_5b55ae62-1fa1-41ec-b76b-5b9080e3a5e2
TransformerWinding,_b016a2fe-bd26-41c3-815c-37e18bf142ad,Network/Companies/SIN/03OCC/03CNTBON/03BON T01 115\34.5/Baja,Baja,0,,,1239293,_5b55ae62-1fa1-41ec-b76b-5b9080e3a5e2
TransformerWinding,_ddc176a8-484a-486b-932d-4bc2ccb0b9ac,Network/Companies/SIN/03OCC/03CNTBON/03BON T02 115\13.8/Alta,Alta,0,0.036611999999999999,0.73223499999999997,1239297,_7ae861c0-6506-43eb-958e-551a233c6733
TransformerWinding,_12026d98-23d4-4be1-8356-495307ef059d,Network/Companies/SIN/03OCC/03CNTBON/03BON T02 115\13.8/Baja,Baja,0,,,1239299,_7ae861c0-6506-43eb-958e-551a233c6733
TransformerWinding,_bc7741f3-d8da-4827-baad-3e58315fa079,Network/Companies/SIN/03OCC/03CNTCAI/03CAI T01 115\13.8/Alta,Alta,0,0.05194,1.0387,1239804,_c04a49ed-88b9-4a7d-a62a-a2d58dc3abeb
TransformerWinding,_cefbe10e-db5c-429e-9027-92ff231fa5b7,Network/Companies/SIN/03OCC/03CNTCAI/03CAI T01 115\13.8/Baja,Baja,0,,,1239806,_c04a49ed-88b9-4a7d-a62a-a2d58dc3abeb
TransformerWinding,_71237474-6752-4ec6-a584-b4347787970b,Network/Companies/SIN/03OCC/03CNTCAK/03CAK T01 115\13.8/Alta,Alta,0,0.030689999999999999,1.227733,1239975,_ae435f4a-caf6-4058-a72f-90a8a7584a0c
TransformerWinding,_50ff8f16-372f-4f57-8bbc-f852c3e2c2d4,Network/Companies/SIN/03OCC/03CNTCAK/03CAK T01 115\13.8/Baja,Baja,0,,,1239977,_ae435f4a-caf6-4058-a72f-90a8a7584a0c
TransformerWinding,_a16f305b-f00a-4b30-a8b7-aa6a277ddac7,Network/Companies/SIN/03OCC/03CNTCAK/03CAK T02 115\34.5/Alta,Alta,0,0.053269999999999998,1.06534,1239981,_35f96a7b-04cf-49ac-8b01-3ba168adb16c
TransformerWinding,_227baf38-29fa-44d1-8f67-aa46df8c67b3,Network/Companies/SIN/03OCC/03CNTCAK/03CAK T02 115\34.5/Baja,Baja,0,,,1239983,_35f96a7b-04cf-49ac-8b01-3ba168adb16c
TransformerWinding,_2562b7ec-514b-4c3d-b125-03a870e19c0d,Network/Companies/SIN/03OCC/03CNTCAL/03CAL T03 115\13.8/Alta,Alta,0,0.024969000000000002,0.49937599999999999,1240556,_02c500f0-ac71-4385-a613-27eaae9e854d
TransformerWinding,_bce92d1b-8dcc-4faf-8edc-e62c4c523f50,Network/Companies/SIN/03OCC/03CNTCAL/03CAL T03 115\13.8/Baja,Baja,0,,,1240558,_02c500f0-ac71-4385-a613-27eaae9e854d
TransformerWinding,_b45f62a5-81e9-40b3-a71f-f2febd3b67ee,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT01 230\115/Alta,Alta,0,0,0.0591,1240562,_d60657b7-bc0f-4657-9118-340df662e4b1
TransformerWinding,_1c1afc35-2536-4d0c-a78f-45993fe7bc6b,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT01 230\115/Baja,Baja,0,,,1240564,_d60657b7-bc0f-4657-9118-340df662e4b1
TransformerWinding,_b17c3cca-cad7-4a10-8b3c-1363ecfe787c,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT02 230\115/Alta,Alta,0,0,0.058900000000000001,1240568,_3c6a076a-3209-454a-bbd5-9baf5494f7aa
TransformerWinding,_48648ff2-4fad-4fce-afcb-138bb3c736bf,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT02 230\115/Baja,Baja,0,,,1240570,_3c6a076a-3209-454a-bbd5-9baf5494f7aa
TransformerWinding,_e001d756-94a8-4caa-898c-8e1d33cd33dc,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT04 230\115/Alta,Alta,0,0.0029750000000000002,0.059499999999999997,1240574,_175806e9-8df6-4a78-9796-fd080b75cc29
TransformerWinding,_74be8522-e954-43e0-a65e-28c17c1e600d,Network/Companies/SIN/03OCC/03CNTCAL/03CAL AT04 230\115/Baja,Baja,0,,,1240576,_175806e9-8df6-4a78-9796-fd080b75cc29
TransformerWinding,_cbe9d6a7-c5f3-41f7-9e24-bd6d5c9ec4f1,Network/Companies/SIN/03OCC/03CNTCGS/03CGS T01 115\13.8/Alta,Alta,0,0.026266999999999999,0.52534400000000003,1240940,_4a206771-2947-4c68-8807-fd84cf1bba05
TransformerWinding,_4dbc0442-ef71-49e7-b2d2-434c976044a7,Network/Companies/SIN/03OCC/03CNTCGS/03CGS T01 115\13.8/Baja,Baja,0,,,1240942,_4a206771-2947-4c68-8807-fd84cf1bba05
TransformerWinding,_ae91a14f-1ea0-409f-8b6e-533f28ea1f7e,Network/Companies/SIN/03OCC/03CNTCHK/03CHK AT01 230\115/Alta,Alta,0,0,0.051950000000000003,1241248,_42cb40b8-faf4-42f8-a76d-aa06e3577d7a
