"ImpedanceVariation:
InternalId","ImpedanceVariation:
ObjectId","ImpedanceVariation:
ID","ImpedanceVariation:
Name","ImpedanceVariation:
Description","ImpedanceVariation:
DeltaIronLossCond","ImpedanceVariation:
DeltaMagnSusc","ImpedanceVariation:
DeltaReactance","ImpedanceVariation:
DeltaResistance","ImpedanceVariation:
TapPosition","ImpedanceVariation:
Parent","ImpedanceVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","ImpedanceVariation:
ImpedanceVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
38257246,{50ae55a8-9e40-4829-b2c6-c9245d195e26},_50ae55a8-9e40-4829-b2c6-c9245d195e26,ImpedanceVar_4,,0,0,0,0,4,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257247,{70193a7f-0383-4322-9eda-0fb0b4f359dc},_70193a7f-0383-4322-9eda-0fb0b4f359dc,ImpedanceVar_5,,0,0,0,0,5,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257248,{599dbb1d-43d1-4177-a7fc-96e3afe8b472},_599dbb1d-43d1-4177-a7fc-96e3afe8b472,ImpedanceVar_6,,0,0,0,0,6,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257249,{66daabbc-3e01-416f-ad74-1042b5d4f0cd},_66daabbc-3e01-416f-ad74-1042b5d4f0cd,ImpedanceVar_7,,0,0,0,0,7,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257250,{325cd4ef-316e-43b6-9657-ba44d4eab8e2},_325cd4ef-316e-43b6-9657-ba44d4eab8e2,ImpedanceVar_8,,0,0,0,0,8,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257251,{0d956127-8f46-48e0-ac87-a7a8701593d0},_0d956127-8f46-48e0-ac87-a7a8701593d0,ImpedanceVar_9,,0,0,0,0,9,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257252,{acd654b1-d722-4026-a209-c568eb139b0a},_acd654b1-d722-4026-a209-c568eb139b0a,ImpedanceVar_10,,0,0,0,0,10,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257253,{defa3c05-7bc3-4b18-aa39-6ee1c348bf13},_defa3c05-7bc3-4b18-aa39-6ee1c348bf13,ImpedanceVar_11,,0,0,0,0,11,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257254,{a7d2c66c-f4ee-4190-a9e5-826b6e03768d},_a7d2c66c-f4ee-4190-a9e5-826b6e03768d,ImpedanceVar_12,,0,0,0,0,12,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257255,{ce78cb8e-51c1-45b4-a3e2-e8eca2bbacf8},_ce78cb8e-51c1-45b4-a3e2-e8eca2bbacf8,ImpedanceVar_13,,0,0,0,0,13,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257256,{a7ce9920-225c-46b5-babe-7bc5d2b03c69},_a7ce9920-225c-46b5-babe-7bc5d2b03c69,ImpedanceVar_14,,0,0,0,0,14,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257257,{80a88275-91b1-4bfa-ab43-506dd729724c},_80a88275-91b1-4bfa-ab43-506dd729724c,ImpedanceVar_15,,0,0,0,0,15,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257258,{e51f10f8-fb67-4389-beb9-c8440a3f7f58},_e51f10f8-fb67-4389-beb9-c8440a3f7f58,ImpedanceVar_16,,0,0,0,0,16,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257259,{b3455fcb-a860-47ed-8ba9-083c5b53f2fa},_b3455fcb-a860-47ed-8ba9-083c5b53f2fa,ImpedanceVar_17,,0,0,0,0,17,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257260,{b0450301-1b23-4aac-bafe-f68c5288b2fc},_b0450301-1b23-4aac-bafe-f68c5288b2fc,ImpedanceVar_18,,0,0,0,0,18,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257261,{4c089e87-fae5-456e-b4c0-83fb96831470},_4c089e87-fae5-456e-b4c0-83fb96831470,ImpedanceVar_19,,0,0,0,0,19,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257262,{0ebbd0f6-4b2e-4f39-b779-ff961d73ba63},_0ebbd0f6-4b2e-4f39-b779-ff961d73ba63,ImpedanceVar_20,,0,0,0,0,20,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257263,{65a98b84-344a-4a74-b790-c8feba725b57},_65a98b84-344a-4a74-b790-c8feba725b57,ImpedanceVar_21,,0,0,0,0,21,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257264,{30649990-f24d-4f8c-bd57-7daae2694d97},_30649990-f24d-4f8c-bd57-7daae2694d97,ImpedanceVar_22,,0,0,0,0,22,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257265,{5a05a884-783d-45b4-bd85-f3ced5f0c25e},_5a05a884-783d-45b4-bd85-f3ced5f0c25e,ImpedanceVar_23,,0,0,0,0,23,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257266,{5622babc-b00a-4ae3-b167-08e607efb7e1},_5622babc-b00a-4ae3-b167-08e607efb7e1,ImpedanceVar_24,,0,0,0,0,24,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257267,{0fccba54-2ffd-4ff0-a504-9540e49f62a5},_0fccba54-2ffd-4ff0-a504-9540e49f62a5,ImpedanceVar_25,,0,0,0,0,25,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257268,{c1c82750-7be4-471d-9ef8-7023dc3d9556},_c1c82750-7be4-471d-9ef8-7023dc3d9556,ImpedanceVar_26,,0,0,0,0,26,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38257269,{acfdcdf9-4963-42a7-8f81-f711fb17be94},_acfdcdf9-4963-42a7-8f81-f711fb17be94,ImpedanceVar_27,,0,0,0,0,27,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,ImpedanceVariation,1509697,High Tap,_ea309af8-3652-4cd2-bfeb-ba959eb62fda,_ea10341a-e74f-493f-9afe-fc2378aee99d,TapChanger
38281115,{7621f562-22b3-430c-8f0a-7925d9f9db53},_7621f562-22b3-430c-8f0a-7925d9f9db53,ImpedanceVar_1,,0,0,0,0,1,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281116,{0c6e282a-72fe-49be-be4c-fb58ca2cdd3f},_0c6e282a-72fe-49be-be4c-fb58ca2cdd3f,ImpedanceVar_2,,0,0,0,0,2,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281117,{a70644d1-d0bc-4585-b101-83d93fde49ea},_a70644d1-d0bc-4585-b101-83d93fde49ea,ImpedanceVar_3,,0,0,0,0,3,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281118,{e789475a-0912-4c3f-8de9-0f897ff87f6a},_e789475a-0912-4c3f-8de9-0f897ff87f6a,ImpedanceVar_4,,0,0,0,0,4,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281119,{7282495d-4701-4255-a277-04c6acf80291},_7282495d-4701-4255-a277-04c6acf80291,ImpedanceVar_5,,0,0,0,0,5,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281120,{c54e7182-6f2e-4c80-a170-c2c668b5d585},_c54e7182-6f2e-4c80-a170-c2c668b5d585,ImpedanceVar_6,,0,0,0,0,6,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281121,{f62275ba-c4c5-41ce-b346-c77cda0e0ba8},_f62275ba-c4c5-41ce-b346-c77cda0e0ba8,ImpedanceVar_7,,0,0,0,0,7,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281122,{c5e7ea14-2516-468b-850b-c02c432b1c21},_c5e7ea14-2516-468b-850b-c02c432b1c21,ImpedanceVar_8,,0,0,0,0,8,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281123,{ed4e52d6-a8f8-46f2-8253-204db9af9ba3},_ed4e52d6-a8f8-46f2-8253-204db9af9ba3,ImpedanceVar_9,,0,0,0,0,9,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281124,{fb8adf12-ace9-402d-b78b-a8dfe95fe5e2},_fb8adf12-ace9-402d-b78b-a8dfe95fe5e2,ImpedanceVar_10,,0,0,0,0,10,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281125,{1d593527-c321-4f25-8759-d302c320344e},_1d593527-c321-4f25-8759-d302c320344e,ImpedanceVar_11,,0,0,0,0,11,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281126,{4b71272a-813f-42bc-a3c3-a8a1a7ae2fbc},_4b71272a-813f-42bc-a3c3-a8a1a7ae2fbc,ImpedanceVar_12,,0,0,0,0,12,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281127,{66eb0863-7845-4c48-b5d3-86a702654fb1},_66eb0863-7845-4c48-b5d3-86a702654fb1,ImpedanceVar_13,,0,0,0,0,13,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281128,{e65a032f-a0a6-42a2-b0f4-a16f6060e3d6},_e65a032f-a0a6-42a2-b0f4-a16f6060e3d6,ImpedanceVar_14,,0,0,0,0,14,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281129,{5045f460-52ca-428f-9524-dd24f7302aef},_5045f460-52ca-428f-9524-dd24f7302aef,ImpedanceVar_15,,0,0,0,0,15,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281130,{6c4f98bf-d3ac-4886-a0b8-602ca32ef26b},_6c4f98bf-d3ac-4886-a0b8-602ca32ef26b,ImpedanceVar_16,,0,0,0,0,16,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281131,{98d8a5ae-2267-488d-b743-2d82d41699ae},_98d8a5ae-2267-488d-b743-2d82d41699ae,ImpedanceVar_17,,0,0,0,0,17,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281132,{5e559dcb-6517-43bf-8410-0a16f19e1987},_5e559dcb-6517-43bf-8410-0a16f19e1987,ImpedanceVar_18,,0,0,0,0,18,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281133,{fc869460-8e4b-4b24-aeb3-fd070f7aca11},_fc869460-8e4b-4b24-aeb3-fd070f7aca11,ImpedanceVar_19,,0,0,0,0,19,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281134,{5ed7c690-3e61-4040-95b9-e0df3510672c},_5ed7c690-3e61-4040-95b9-e0df3510672c,ImpedanceVar_20,,0,0,0,0,20,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281135,{0add3f39-75f0-49a8-b571-2296fb2b55d5},_0add3f39-75f0-49a8-b571-2296fb2b55d5,ImpedanceVar_21,,0,0,0,0,21,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38281136,{ee3034cc-b69e-47d9-877a-2fabc981a2ca},_ee3034cc-b69e-47d9-877a-2fabc981a2ca,ImpedanceVar_22,,0,0,0,0,22,_599ae88f-055a-4d18-9d27-209f5a94ed3c,ImpedanceVariation,1508541,High Tap,_599ae88f-055a-4d18-9d27-209f5a94ed3c,_96324d61-fd21-43ac-85f2-8e4bc36aedb7,TapChanger
38311232,{eb7d15d8-4bc9-4ed7-beca-21a985fa8c21},_eb7d15d8-4bc9-4ed7-beca-21a985fa8c21,ImpedanceVar_1,,0,0,0,0,1,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311233,{35bda4eb-7156-46cd-a09d-21d95d3a40de},_35bda4eb-7156-46cd-a09d-21d95d3a40de,ImpedanceVar_2,,0,0,0,0,2,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311234,{f9aa3a5a-0840-4155-8ac1-1adbd0a23495},_f9aa3a5a-0840-4155-8ac1-1adbd0a23495,ImpedanceVar_3,,0,0,0,0,3,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311235,{229b02fb-ca53-401f-8a91-489d10207e9f},_229b02fb-ca53-401f-8a91-489d10207e9f,ImpedanceVar_4,,0,0,0,0,4,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311236,{5b252778-2f58-421c-b9c7-a9431673e41e},_5b252778-2f58-421c-b9c7-a9431673e41e,ImpedanceVar_5,,0,0,0,0,5,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311237,{16bbec38-1421-4f37-b623-329edf8f3b79},_16bbec38-1421-4f37-b623-329edf8f3b79,ImpedanceVar_6,,0,0,0,0,6,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311238,{b4a532fb-3724-497c-967c-340436bdc468},_b4a532fb-3724-497c-967c-340436bdc468,ImpedanceVar_7,,0,0,0,0,7,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311239,{fb4b9910-845e-4dae-8469-632cd52f6750},_fb4b9910-845e-4dae-8469-632cd52f6750,ImpedanceVar_8,,0,0,0,0,8,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311240,{e8880309-6445-4ed2-a8d1-de5fbd61af57},_e8880309-6445-4ed2-a8d1-de5fbd61af57,ImpedanceVar_9,,0,0,0,0,9,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311241,{84192dcf-9c41-4eee-a6e0-ecb7c4e1ff2a},_84192dcf-9c41-4eee-a6e0-ecb7c4e1ff2a,ImpedanceVar_10,,0,0,0,0,10,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311242,{c3eeeadb-c30a-433c-9fb7-e1fe03898732},_c3eeeadb-c30a-433c-9fb7-e1fe03898732,ImpedanceVar_11,,0,0,0,0,11,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311243,{3317b9c0-b939-4b60-ad34-bb5c8a2bfa4a},_3317b9c0-b939-4b60-ad34-bb5c8a2bfa4a,ImpedanceVar_12,,0,0,0,0,12,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311244,{c2ad9e29-27af-4405-bed1-53b12cdab17a},_c2ad9e29-27af-4405-bed1-53b12cdab17a,ImpedanceVar_13,,0,0,0,0,13,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311245,{61e5d48e-68fa-4187-b28f-01a19ff69f1d},_61e5d48e-68fa-4187-b28f-01a19ff69f1d,ImpedanceVar_14,,0,0,0,0,14,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311246,{608b2b0c-39bc-4877-80da-0c7d90bd2d37},_608b2b0c-39bc-4877-80da-0c7d90bd2d37,ImpedanceVar_15,,0,0,0,0,15,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311247,{4614fcc2-4372-4b0a-ba28-2a8c691c4376},_4614fcc2-4372-4b0a-ba28-2a8c691c4376,ImpedanceVar_16,,0,0,0,0,16,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311248,{91c04927-5838-420c-82a6-5b6952b001d8},_91c04927-5838-420c-82a6-5b6952b001d8,ImpedanceVar_17,,0,0,0,0,17,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311249,{6f770471-0e7a-4489-a756-8dc5b3975e36},_6f770471-0e7a-4489-a756-8dc5b3975e36,ImpedanceVar_18,,0,0,0,0,18,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311250,{429838f3-9c85-4893-8714-e829f9c388f1},_429838f3-9c85-4893-8714-e829f9c388f1,ImpedanceVar_19,,0,0,0,0,19,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311251,{e758a5dc-917c-4fcc-9c35-44cc64631dd0},_e758a5dc-917c-4fcc-9c35-44cc64631dd0,ImpedanceVar_20,,0,0,0,0,20,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311252,{664312d8-2464-4c49-9066-62cbefec98bd},_664312d8-2464-4c49-9066-62cbefec98bd,ImpedanceVar_21,,0,0,0,0,21,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311253,{9563d3a5-a813-4b6f-af39-bb522e02f71f},_9563d3a5-a813-4b6f-af39-bb522e02f71f,ImpedanceVar_22,,0,0,0,0,22,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
38311254,{5a717021-0492-4db0-a362-5d2329a59dbc},_5a717021-0492-4db0-a362-5d2329a59dbc,ImpedanceVar_23,,0,0,0,0,23,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,ImpedanceVariation,38311231,High Tap,_cfebbe6a-69c5-4b21-b786-af5ccfaba8d8,_1dbd9246-b1c0-44bd-b630-4ec626d91488,TapChanger
42100449,{77fc4252-75d0-43a9-a5a7-3f16e36ab4f5},_77FC4252-75D0-43A9-A5A7-3F16E36AB4F5,ImpedanceVar_1,,0,0,0,0,1,_891919b9-539b-40fd-bbc7-1d94e61447d5,ImpedanceVariation,1509797,High Tap,_891919b9-539b-40fd-bbc7-1d94e61447d5,_c15d892d-d892-429a-b0fc-f18c23e17119,TapChanger
