TableName,ID,AGCFlag,InternalId,Name,Parent,ObjectType
WindGeneratingUnit,_17f9051b-18c3-401a-8e43-8c6feff08536,true,2392392,02LVN-U4 Unit,_384ee457-b212-41a2-a953-abd97aa27f31,WindGeneratingUnit
WindGeneratingUnit,_f108b053-06e4-4f12-873a-6717f0275f05,true,2392393,02LVN-U5 Unit,_384ee457-b212-41a2-a953-abd97aa27f31,WindGeneratingUnit
WindGeneratingUnit,_fac0eada-81c8-4e16-9c9e-17cd1d04224b,true,2392394,02LVN-U6 Unit,_384ee457-b212-41a2-a953-abd97aa27f31,WindGeneratingUnit
WindGeneratingUnit,_ee6815a5-7984-4a10-a6c2-1ce210eb255c,true,2392401,02OAU-U1 Unit,_6adbbe10-b6ae-4412-9f2d-d7bc773b57de,WindGeneratingUnit
WindGeneratingUnit,_d9fd8892-e83a-447e-80d1-38aac89eacf4,true,2392402,02OAU-U2 Unit,_6adbbe10-b6ae-4412-9f2d-d7bc773b57de,WindGeneratingUnit
WindGeneratingUnit,_9104a71b-648f-4e8e-944b-440fa3726ce1,true,2392403,02OAU-U3 Unit,_6adbbe10-b6ae-4412-9f2d-d7bc773b57de,WindGeneratingUnit
WindGeneratingUnit,_221a0c35-4ac7-4ea2-8fe7-71836a20e021,true,2392404,02OAU-U4 Unit,_6adbbe10-b6ae-4412-9f2d-d7bc773b57de,WindGeneratingUnit
WindGeneratingUnit,_2e9f2e62-5805-4563-8e0e-2a36df0c2e46,true,2392405,02OAU-U5 Unit,_6adbbe10-b6ae-4412-9f2d-d7bc773b57de,WindGeneratingUnit
WindGeneratingUnit,_15bc3fb8-4eee-4607-8cdc-538d3624e811,true,2392411,02PDQ-U1 Unit,_5e93b8e1-6d3e-4720-8721-708b1e437fe7,WindGeneratingUnit
WindGeneratingUnit,_64ad43b9-f081-459c-bb2b-6d24c3d511ec,true,2392412,02PDQ-U2 Unit,_5e93b8e1-6d3e-4720-8721-708b1e437fe7,WindGeneratingUnit
WindGeneratingUnit,_a5871326-908f-466c-aa94-6b2bc083b653,true,2392413,02PDQ-U3 Unit,_5e93b8e1-6d3e-4720-8721-708b1e437fe7,WindGeneratingUnit
WindGeneratingUnit,_7915a72f-787a-429f-9824-b5a3a87e1368,true,2392414,02PDQ-U4 Unit,_5e93b8e1-6d3e-4720-8721-708b1e437fe7,WindGeneratingUnit
WindGeneratingUnit,_7699f529-84b9-4ca0-a44f-87fec087ac47,true,2392421,02PIE-PTA Unit,_013292dc-3c62-496d-8994-54df8385a9d0,WindGeneratingUnit
WindGeneratingUnit,_faf995d3-2db3-4ab6-b60c-7a19c6df696b,true,2392422,02PIE-U1 Unit,_013292dc-3c62-496d-8994-54df8385a9d0,WindGeneratingUnit
WindGeneratingUnit,_9a107f85-a618-46ee-bf64-34c9261974cd,true,2392423,02PIE-U2 Unit,_013292dc-3c62-496d-8994-54df8385a9d0,WindGeneratingUnit
WindGeneratingUnit,_ccfc40ad-b276-4418-974a-443a485bc5b9,true,2392424,02PIE-U3 Unit,_013292dc-3c62-496d-8994-54df8385a9d0,WindGeneratingUnit
WindGeneratingUnit,_e4042558-f8bf-4a2e-91a2-10e89bec0f85,true,2392425,02PIE-U4 Unit,_013292dc-3c62-496d-8994-54df8385a9d0,WindGeneratingUnit
WindGeneratingUnit,_d02194fa-3e60-4b01-bdb1-74e10c14916a,true,2392435,02PIV-PTA Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_5e1be685-4688-444a-bb3b-21c0ff191a20,true,2392436,02PIV-U10 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_53025014-8339-4833-ad89-6a1d85e17af2,true,2392437,02PIV-U11 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_b9afe6d5-bffa-48a3-8ba2-274424c89525,true,2392438,02PIV-U5 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_4427bfe7-1c20-49e2-bcdd-beeca5d898f6,true,2392439,02PIV-U6 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_b9c507b8-4aed-4bfc-a473-b747c42619a6,true,2392440,02PIV-U7 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_0cbc60e8-50c7-4225-9660-51abfaf9dc94,true,2392441,02PIV-U8 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_945d018f-c980-4959-9159-07bb2b26de29,true,2392442,02PIV-U9 Unit,_9cbc769d-67b7-49fb-ab14-1819380f40bd,WindGeneratingUnit
WindGeneratingUnit,_c3af333f-da76-4a64-86ed-e6e0434f301a,true,2392449,02PQM-U1 Unit,_1ca2f2a1-757f-48fd-ae8b-0188bec031ea,WindGeneratingUnit
WindGeneratingUnit,_d42b8b33-6e88-4980-a3f7-a3fd304ac730,true,2392450,02PQM-U2 Unit,_1ca2f2a1-757f-48fd-ae8b-0188bec031ea,WindGeneratingUnit
WindGeneratingUnit,_1ff8131b-8249-419b-989d-d0b7d06072b8,true,2392451,02PQM-U3 Unit,_1ca2f2a1-757f-48fd-ae8b-0188bec031ea,WindGeneratingUnit
WindGeneratingUnit,_21b4f431-ebf5-4118-a85a-b5b2488a4a93,true,2392452,02PQM-U4 Unit,_1ca2f2a1-757f-48fd-ae8b-0188bec031ea,WindGeneratingUnit
WindGeneratingUnit,_27b0c35d-ee01-47e5-83cf-61662edc42d2,true,2392453,02PQM-U5 Unit,_1ca2f2a1-757f-48fd-ae8b-0188bec031ea,WindGeneratingUnit
WindGeneratingUnit,_184944d3-5ae3-435f-aff9-0ce932430c3e,true,2392457,02SDN-U1 Unit,_599798f3-f8de-429e-82f6-044808d51ee8,WindGeneratingUnit
WindGeneratingUnit,_c8ccf75c-e8cb-4bc2-8f8c-49ad56095672,true,2392458,02SDN-U2 Unit,_599798f3-f8de-429e-82f6-044808d51ee8,WindGeneratingUnit
WindGeneratingUnit,_11ca9155-981b-497d-bf6c-38c3f5ca504d,true,2392466,02SUD-U1 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_e311d1be-ba7f-4ca4-826f-72b03d794f88,true,2392467,02SUD-U2 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_4ed0b90f-58d5-4225-b24b-5dfb08d15b12,true,2392468,02SUD-U3 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_37d1b40f-7f8c-4055-a35e-be80e92fb332,true,2392469,02SUD-U4 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_134ecacd-0aa9-4322-87da-c9ec3ebc60ed,true,2392470,02SUD-U5 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_896135fe-ad70-4dc3-8d13-40d0ad181650,true,2392471,02SUD-U6 Unit,_93dc94d3-23d7-4723-a7cb-2fd47bc60a3b,WindGeneratingUnit
WindGeneratingUnit,_fa2f7997-ea4e-4891-a8e3-bdbc765e26c6,true,2409532,03DMN-U1 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_afedcb27-3c70-4448-b681-c2dab5c7820c,true,2409533,03DMN-U10 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_e9bc09ea-5ca6-4d1f-8f99-e1be7bbf25b6,true,2409534,03DMN-U11 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_0f8e74c9-c067-4efc-9596-674947d2aece,true,2409535,03DMN-U12 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_8b58b0e8-e0e8-444a-a675-56ef53bf6f35,true,2409536,03DMN-U13 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_c68de673-3312-4e09-bb86-dca34ef9e6b1,true,2409537,03DMN-U14 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_4f13df74-13ba-4643-a94b-9b2447558138,true,2409538,03DMN-U15 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_17fe9783-cc49-41bf-9350-6d1b3d9507a7,true,2409539,03DMN-U2 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_0aef56a1-abc9-4398-ad1d-56570fa8cabc,true,2409540,03DMN-U3 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_a69b4032-5c52-41f8-9a47-158ba05c1627,true,2409541,03DMN-U4 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_66d70038-faf9-4585-b034-e07f36d3509d,true,2409542,03DMN-U5 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_7a6ad1e7-94d3-4b85-8cc5-860d7ce49881,true,2409543,03DMN-U6 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_ca31381d-e8e6-4980-937d-b5569dd73e06,true,2409544,03DMN-U7 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_162406c8-653e-4bba-a966-74f45311568f,true,2409545,03DMN-U8 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_dfc3dde2-a5f5-402c-86fb-85a2badd062c,true,2409546,03DMN-U9 Unit,_524414f6-b5a7-4cd8-a412-77dc79cdb10f,WindGeneratingUnit
WindGeneratingUnit,_bbb7b557-93b3-4675-b88d-0764e203f0df,true,2409555,03EPT-U1 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_ce53a912-aa31-4c92-be42-6929560843b4,true,2409556,03EPT-U2 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_e42e3190-c6c2-4767-a414-f422937681c8,true,2409557,03EPT-U3 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_048d5a5b-20fc-4570-9a96-9679b0e5d416,true,2409558,03EPT-U4 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_512b0976-dba8-477a-ac16-9a373644ad2a,true,2409559,03EPT-U5 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_7616811e-62f5-4315-ab15-11c4fd7178df,true,2409560,03EPT-U6 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_c0786fe3-6651-4824-86c9-93257ee1080a,true,2409561,03EPT-U7 Unit,_3d5dafe1-8e44-4d33-84d1-a0b187ce0c11,WindGeneratingUnit
WindGeneratingUnit,_93a7d0d4-2e05-4266-849f-faedeeee5f88,true,2409570,03ESG-PTA Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_0a81821e-e147-481e-9460-9fbddf5ac67e,true,2409571,03ESG-U1 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_d0850065-d568-4df4-9bbd-7ce7f2622a36,true,2409572,03ESG-U2 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_2e963585-0b11-4a02-af60-c3f8094637b6,true,2409573,03ESG-U3 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_0c4df13f-e3f0-43e3-8e4e-6a79c511aded,true,2409574,03ESG-U4 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_4280210a-2b5f-4497-83ea-e04f5e840e48,true,2409575,03ESG-U5 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_a9f480b0-07e5-4463-b28d-7ed93e33159f,true,2409576,03ESG-U6 Unit,_f6f229b6-69fa-4cfe-8254-74e2afeed2dc,WindGeneratingUnit
WindGeneratingUnit,_ffb42dea-b58f-4603-8376-dcbb44374024,true,2409584,03EVI-U1 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_8b89b501-57aa-4713-8d64-ff6cc714e112,true,2409585,03EVI-U2 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_90191cb8-82e0-4011-b09a-3472e4c7c64f,true,2409586,03EVI-U3 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_bc32bcce-2469-4db6-aea0-be97c403cfc2,true,2409587,03EVI-U4 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_f5093f8c-d7ac-4875-b471-2c45ccae66b1,true,2409588,03EVI-U5 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_b99b4d86-fc2b-4b5c-9410-5fccced70685,true,2409589,03EVI-U6 Unit,_892a4a2f-7fbd-47fa-84e6-c0ac84b483d6,WindGeneratingUnit
WindGeneratingUnit,_f19d046c-d429-4eea-a9cf-c4d885115f6c,true,2409597,03PEB-PTA Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_7efb319c-d678-420f-95a8-8c58939607e6,true,2409598,03PEB-U1 Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_a373627a-64bf-439a-a992-b51f8e7a4b68,true,2409599,03PEB-U2 Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_c6902e9a-8016-477d-bc68-3edfb1438e7b,true,2409600,03PEB-U3 Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_2b9ce239-060f-4ab4-982c-9e294a38a80a,true,2409601,03PEB-U4 Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_ac4884e1-e9cf-41d7-aaf6-198cae429535,true,2409602,03PEB-U5 Unit,_7736407e-7c26-4a2c-a0b4-96f8c489d155,WindGeneratingUnit
WindGeneratingUnit,_431f21a3-7e45-443c-8010-c7756b82f297,true,2409609,03VQE-U1 Unit,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
WindGeneratingUnit,_071ea2c3-1201-41e2-824b-277e05929155,true,2409610,03VQE-U2 Unit,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
WindGeneratingUnit,_6b629f56-96f5-46af-97c8-3ac315f4666d,true,2409611,03VQE-U3 Unit,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
WindGeneratingUnit,_a9bfe994-3246-4ea7-a402-d4d0f35b8d53,true,2409612,03VQE-U4 Unit,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
WindGeneratingUnit,_f918fca3-7910-4512-86b3-026d547d0f7e,true,2409613,03VQE-U5 Unit,_c78a7abc-39e8-420c-a108-48f6d41fcd92,WindGeneratingUnit
WindGeneratingUnit,_74413e62-f145-4105-bd1d-9adf5d5381e4,true,2448008,07   PER-PTA Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_8b794c6e-1eb7-4359-994a-e0747b54ee17,false,2448009,07   PER-U01 Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_fcd88435-8388-4a29-97f5-e687311fe967,false,2448010,07   PER-U02 Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_803d59f2-fc8b-48d3-bd84-847e7932e515,false,2448011,07   PER-U03 Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_04192f6c-de8b-4b17-984c-df45e65d3e27,false,2448012,07   PER-U04 Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_16499138-d0b1-4e2a-ba5a-d38ce8370b9f,false,2448013,07   PER-U05 Unit,_343b57a9-2dd0-4063-9ffe-539e5b5aac70,WindGeneratingUnit
WindGeneratingUnit,_8043e2cb-5327-4e6b-8f99-dcc3aa57d9e0,true,38157160,06AMT-U1 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_016cead5-be25-4863-8ec3-ae6a9e7d0dd0,true,38157161,06AMT-U2 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_3562feca-2c59-412b-8860-dc120cedc286,true,38157162,06AMT-U3 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_2d9ffbe4-84e7-44dc-970f-c5815e8293c8,true,38157163,06AMT-U4 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_838a3418-6745-43fc-9152-9ba7ae038cda,true,38157164,06AMT-U5 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_0f1e37f2-e926-48e9-9051-7163301fe6e7,true,38157165,06AMT-U6 Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_8fc1c4dd-f9b8-4066-afd8-66ce1474c366,true,38157591,06AMT-PTA Unit,_916C1682-B6AE-42EC-9E04-507C92EB7D42,WindGeneratingUnit
WindGeneratingUnit,_740d4b25-b640-4896-94b3-8e6d811cb116,true,38161983,06SCL-PTA Unit,_898F01E8-49B4-4833-BE00-3EBAC1824FDF,WindGeneratingUnit
WindGeneratingUnit,_ffae376b-15bf-4559-8c35-92ebb300bf4e,true,38186142,06DLS-PTA Unit,_dd08078c-6a20-4416-8596-f3537f737150,WindGeneratingUnit
WindGeneratingUnit,_0473101B-7999-4748-A25F-63FF432FE4D2,true,38325830,06AMC-PTA Unit,_8DA994C2-DBD2-4DC6-BCCA-A04C48D8CF45,WindGeneratingUnit
WindGeneratingUnit,_4F2949C7-6F51-4C84-A54F-81DEC4BED3C2,true,38369173,06FNC-PTA Unit,_53966279-854F-4868-A039-5069619BCA83,WindGeneratingUnit
WindGeneratingUnit,_33D115AD-F201-4777-9F3B-833F0D34BE0B,false,43001607,07BCSEOL-U01 Unit,_DF6B8C99-1E4D-4B83-8C2B-AB1B2900CEA8,WindGeneratingUnit
WindGeneratingUnit,_5C1A3D5F-1904-43F7-ABEC-FA7455C7B143,false,43001620,07BCSEOL-U02 Unit,_DF6B8C99-1E4D-4B83-8C2B-AB1B2900CEA8,WindGeneratingUnit
WindGeneratingUnit,_6F8E94FC-9707-457B-8C9F-675C17CAC271,false,43001631,07BCSEOL-U03 Unit,_DF6B8C99-1E4D-4B83-8C2B-AB1B2900CEA8,WindGeneratingUnit
WindGeneratingUnit,_CAEDA6DF-E09D-4A6D-B831-8FC0BB05517B,true,43938995,07BCSEOL-PTA Unit,_DF6B8C99-1E4D-4B83-8C2B-AB1B2900CEA8,WindGeneratingUnit
WindGeneratingUnit,_A7234048-FFA9-4B3D-A387-55BD0E89E11F,true,44128424,07   PSM-U01 Unit,_4B5F10E7-FB1E-41F6-A17F-FBAAB51217CB,WindGeneratingUnit
WindGeneratingUnit,_469C9946-FEAB-43EB-9509-B8328ED7F99D,true,46793078,06CNS-PTA Unit,_2E88F626-F623-4CFD-9A33-95F9FC294324,WindGeneratingUnit
WindGeneratingUnit,_A9C3537E-6F9F-40BE-89EF-82629B06631E,true,47139378,03HPA-PTA Unit,_863ED8C7-07B2-4B68-9028-ABA9C099967E,WindGeneratingUnit
WindGeneratingUnit,_58D0C793-E806-4D93-ACB4-7FFF58B6731E,true,47139412,03HPA-U1 Unit,_863ED8C7-07B2-4B68-9028-ABA9C099967E,WindGeneratingUnit
WindGeneratingUnit,_562748A8-8503-4D4D-8924-063D499C3EBA,true,47139428,03HPA-U2 Unit,_863ED8C7-07B2-4B68-9028-ABA9C099967E,WindGeneratingUnit
WindGeneratingUnit,_2AF47051-CC50-474F-8233-636D44A84A7C,true,47139444,03HPA-U3 Unit,_863ED8C7-07B2-4B68-9028-ABA9C099967E,WindGeneratingUnit
WindGeneratingUnit,_6CA23FB4-9315-4511-A617-C641B039D8AC,true,47546792,06CNS-U1 Unit,_2E88F626-F623-4CFD-9A33-95F9FC294324,WindGeneratingUnit
WindGeneratingUnit,_E43795AC-6D4F-423A-99D1-E19C4070266E,true,47546793,06CNS-U2 Unit,_2E88F626-F623-4CFD-9A33-95F9FC294324,WindGeneratingUnit
WindGeneratingUnit,_6573B7F3-227A-47E0-9C70-ECD42D49449D,true,51040099,03MMO-PTA Unit,_D968BC14-A069-48F3-AE70-322357B1D332,WindGeneratingUnit
WindGeneratingUnit,_6DF3C804-73FD-4636-B24A-9B8DE7C525CB,true,51040151,03MMO-U1 Unit,_D968BC14-A069-48F3-AE70-322357B1D332,WindGeneratingUnit
WindGeneratingUnit,_109FF53F-1972-4CA5-9F9B-7F5460A9A0CE,true,51040167,03MMO-U2 Unit,_D968BC14-A069-48F3-AE70-322357B1D332,WindGeneratingUnit
WindGeneratingUnit,_EABBBF9D-8008-4789-9782-6FBADD019CC5,true,51040183,03MMO-U3 Unit,_D968BC14-A069-48F3-AE70-322357B1D332,WindGeneratingUnit
ThermalGeneratingUnit,_8c0b2de4-432d-49a9-878a-da337f2beb1e,false,1712831,06EAP-U1 Unit,_77c12a1c-384e-4eab-823b-a892bf31468d,ThermalGeneratingUnit
ThermalGeneratingUnit,_004c6f49-e91b-4abe-b2f4-b9a015b6ad8c,false,1761900,06RRD-U1 Unit,_16157e84-d0a9-434c-86ce-55bb833007ab,ThermalGeneratingUnit
ThermalGeneratingUnit,_013b6fb7-d833-4270-a100-5dc82982b2e4,false,1805860,06LAA-U1 Unit,_b6273668-c7f3-40d7-9c53-f900728b7008,ThermalGeneratingUnit
ThermalGeneratingUnit,_c213cae1-56a7-492b-9fbf-15d4a49dc21d,false,1881260,07   TDM-U01 Unit,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
ThermalGeneratingUnit,_0b84b96f-250c-417d-a953-a8d7f187bf87,false,1881261,07   TDM-U02 Unit,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
ThermalGeneratingUnit,_ce63011f-3711-4dd4-9277-ec543a1d8201,false,1881262,07   TDM-U03 Unit,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
ThermalGeneratingUnit,_16d156ed-bd21-4eb1-bc61-a7aae686720e,false,1881982,07   ALH-U01 Unit,_5ecd043e-62c9-4947-aebe-ab1e095c69dd,ThermalGeneratingUnit
ThermalGeneratingUnit,_1251659e-d55b-4dd5-8020-7f5363a8516b,false,1882020,07   ARK-U01 Unit,_e2283d17-b837-4ea6-ace7-d466ef82896a,ThermalGeneratingUnit
ThermalGeneratingUnit,_debb8a02-d19a-4076-9be6-a5e7d6202d26,false,1882166,07   COV-U01 COLMAC Unit,_9947d817-1200-4301-beca-99e191b23042,ThermalGeneratingUnit
ThermalGeneratingUnit,_cddf746b-973d-4315-8556-e56b872975ce,false,1882573,07   ECR-U01 2 Unit,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
ThermalGeneratingUnit,_ab842baf-c8ba-4ce3-8692-59ee79ec680d,false,1882574,07   ECR-U02 2 Unit,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
ThermalGeneratingUnit,_aacca821-cd71-4923-9064-9b04de5cac9a,false,1882575,07   ECR-U03 3 Unit,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
ThermalGeneratingUnit,_b00412f0-9648-4362-b8ce-0e4432a81dff,false,1882576,07   ECR-U04 3 Unit,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
ThermalGeneratingUnit,_daed173b-6fd9-471c-bb6b-b5dcf5715bb3,false,1882577,07   ECR-U05 1 Unit,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
ThermalGeneratingUnit,_8e45ca48-6d79-46ea-a665-1e0398607f09,false,1883940,07   HLI-U01 MESA Unit,_cd09afbf-a2ba-4c0f-83be-43da21d74221,ThermalGeneratingUnit
ThermalGeneratingUnit,_c4c7f5ec-982e-4917-9a34-fefb03b6207f,false,1883941,07   HLI-U02 SIGPLNT Unit,_cd09afbf-a2ba-4c0f-83be-43da21d74221,ThermalGeneratingUnit
ThermalGeneratingUnit,_13c453eb-e64e-41e4-a113-c40942ab7541,false,1884200,07   MID-U01 LEATHERS Unit,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
ThermalGeneratingUnit,_c07d5815-0caf-4972-828b-9a325ad655d6,false,1884201,07   MID-U02 SALTSEA Unit,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
ThermalGeneratingUnit,_e6d7768e-220a-4a52-a669-63669ab53546,false,1884202,07   MID-U03 VULCAN Unit,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
ThermalGeneratingUnit,_395b26b0-f00d-4bd5-834f-fb86c0cc0bcf,false,1884434,07   NLD-U01 Unit,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
ThermalGeneratingUnit,_efd34cf4-0cda-4dc9-9b72-c70009892d73,false,1884435,07   NLD-U02 Unit,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
ThermalGeneratingUnit,_fe5f4744-c695-4613-a3da-3cf8e7f04903,false,1884436,07   NLD-U03 Unit,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
ThermalGeneratingUnit,_12f82634-18e7-4b9b-ac6f-d4b2ce96d4fe,false,1886155,07   DVR-U01 500 KV Unit,_922aa0c6-6a26-46bd-8e1b-4f4c04254b18,ThermalGeneratingUnit
ThermalGeneratingUnit,_6d8edc59-31db-406b-8c8d-fdac30723d68,false,1887636,07   HND-U01 BUCKBLVD Unit,_b9951da0-e04c-4ac8-aed8-ac847adda1b9,ThermalGeneratingUnit
ThermalGeneratingUnit,_4b4be148-e27b-4124-994a-5d08fb2b50ae,false,1888466,07   SRN-U01 MLM 1500 Unit,_17147e22-fd6d-4541-88b6-5429e2ccf4b1,ThermalGeneratingUnit
