"SynchronousMachine:
ID","SynchronousMachine:
Path","SynchronousMachine:
Description","SynchronousMachine:
ShortID","SynchronousMachine:
Name","SynchronousMachine:
nodePkey","SynchronousMachine:
InternalId","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_2b2b9820-2892-405a-9143-a274f11e7a88,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-03,07   HAS-U03 REDH1,3,UN-03,NA,1894940,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_3ab43cc1-a409-4622-94a1-2c6e54f7794a,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-04,07   HAS-U04 ARLING,4,UN-04,NA,1894942,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_5d3264e7-fe88-4642-819a-07281dc59a74,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-05,07   HAS-U05 MESQU1,5,UN-05,NA,1894944,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_4ded5bc8-454e-4430-8db1-a55db291353a,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-06,07   HAS-U06 MESQU2,6,UN-06,NA,1894946,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_2bc4d976-f261-48af-a7b7-8c9ae16ffa1c,Network/Companies/WECC/07WEC/07SRPPVD/525/UN-01,07   PVD-U01,1,UN-01,NA,1895344,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine
_1cbcb786-1d3f-49d1-8c5f-8cdfcf551d1d,Network/Companies/WECC/07WEC/07SRPPVD/525/UN-02,07   PVD-U02,2,UN-02,NA,1895346,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine
_aa52b79b-5885-46c7-8127-22a83c23f5fb,Network/Companies/WECC/07WEC/07SRPPVD/525/UN-03,07   PVD-U03,3,UN-03,NA,1895348,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine
_47e83bb5-a89f-40ee-a3c1-c189367cec7b,Network/Companies/WECC/07WEC/07APSHDW/525/UN-01,07   HDW-U01 SOLAR,1,UN-01,NA,1899930,_dc7c8a46-b52b-44d6-8b78-bbe930aa5fa4,SynchronousMachine
_f0e589e6-b41d-4491-b61a-76155b66441b,Network/Companies/WECC/07WEC/07CSOLRE/16/UN-01,07   LRE-U01,1,UN-01,NA,1915647,_4bc4665d-1bae-4931-a8d2-fa6651b70292,SynchronousMachine
_5d6b761a-56cb-4672-8588-c92e1ac8adfb,Network/Companies/WECC/07WEC/07CSOLRE/16/UN-03,07   LRE-U03,3,UN-03,NA,1915649,_4bc4665d-1bae-4931-a8d2-fa6651b70292,SynchronousMachine
_5d870cbe-1612-44e9-b983-39186680d17f,Network/Companies/WECC/07WEC/07CSOLRE/18/UN-02,07   LRE-U02,2,UN-02,NA,1915655,_be5bed8f-eae7-4d15-80c5-7b698a26f77c,SynchronousMachine
_5f13bd2f-c1b0-4df9-b045-6c3f80583acd,Network/Companies/WECC/07WEC/07IIDCSS/92/UN-01,07   CSS-U01,1,UN-01,NA,1915824,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine
_c25d546b-be3a-4639-85aa-19cfa4a835f3,Network/Companies/WECC/07WEC/07IIDCSS/92/UN-02,07   CSS-U02,2,UN-02,NA,1915826,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine
_e77f397b-aaf7-412d-b553-d313c098def6,Network/Companies/WECC/07WEC/07IIDCSS/92/UN-03,07   CSS-U03,3,UN-03,NA,1915828,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine
_6f2064ea-e8be-4b79-b72a-8bee34c1013c,Network/Companies/WECC/07WEC/07IIDCSS/92/UN-04,07   CSS-U04,4,UN-04,NA,1915830,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine
_3c7abd90-e6d6-4b53-b8dd-789b31be7fad,Network/Companies/WECC/07WEC/07SDGECO/525/UN-01,07   ECO-U01,1,UN-01,NA,1916283,_25a22968-10f9-4514-8e0d-4f90af40b8be,SynchronousMachine
_fbf45203-1536-4348-8687-fb800be82fec,Network/Companies/WECC/07WEC/07SDGIVY/230/UN-01,07   IVY-U01 CVS 23043,1,UN-01,NA,1916439,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine
_931536b8-91f2-48b1-ad20-b789d1b7c319,Network/Companies/WECC/07WEC/07SDGIVY/230/UN-02,07   IVY-U02 DRW 23066,2,UN-02,NA,1916441,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine
_b53689c8-46f4-44d9-9b48-0eaf643212c8,Network/Companies/WECC/07WEC/07SDGIVY/230/UN-03,07   IVY-U03 DWY 23061,3,UN-03,NA,1916443,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine
_81ae7b01-72b1-4cd2-8a47-031c37475eee,Network/Companies/WECC/07WEC/07SDGOCO/525/UN-01,07   OCO-U01,1,UN-01,NA,1916749,_7c3775a7-12b4-4fa5-b74a-42ce17755d60,SynchronousMachine
_a9b7c438-b000-4897-9e54-52f388c3f2a6,Network/Companies/BCS/07LPZ/07LPZAST/34.5/UN01,07BCSAST-U01,1,UN01,07OLA-115,15912767,_be3c9895-2af5-4338-bdb7-44f3804db062,SynchronousMachine
_325ba60e-61a3-4ffa-ad8a-4590653edc45,Network/Companies/BCS/07LPZ/07LPZASU/23/UN01,07BCSASU-U01,1,UN01,07OLA-115,15912977,_cf24d0f2-703e-45fe-a9a7-cb239aba80fd,SynchronousMachine
_d8ce7614-ca8c-4118-ab0f-6ab2e7abf3d3,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN01,07BCSBCU-U01,1,UN01,07COR-230,15913558,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_2ffd35c5-7dfe-4641-89cc-d2b4bdede55c,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN02,07BCSBCU-U02,2,UN02,07COR-230,15913560,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_ff794120-835b-421e-8b06-eca22877fd6e,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN03,07BCSBCU-U03,3,UN03,07COR-230,15913562,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_5c520385-429d-4cc0-964a-e87b48c88057,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN04,07BCSBCU-U04,4,UN04,07COR-230,15913564,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_39d4c0c3-b855-49f0-b40f-90b61676e8d3,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN05,07BCSBCU-U05,5,UN05,07COR-230,15913566,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_d1c37285-179a-4d49-9ea2-6804c76dfde2,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN10,07BCSBCU-U10,10,UN10,07COR-230,15913568,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_c638d580-2d2d-4b05-a6af-cf1741249bca,Network/Companies/BCS/07LPZ/07LPZGAO/13.8/UN01,07BCSGAO-U01,1,UN01,07GAO-115,16286220,_045555af-216e-4962-90d0-dfb0c73ed87a,SynchronousMachine
_7f734cd6-4cc1-42b6-8915-0ceaac5a5ee4,Network/Companies/BCS/07LPZ/07LPZGAO/13.8/UN02,07BCSGAO-U02,2,UN02,07GAO-115,16286222,_045555af-216e-4962-90d0-dfb0c73ed87a,SynchronousMachine
_dc72ae59-8557-44fc-98d4-f2330da74f87,Network/Companies/BCS/07LPZ/07LPZGAO/13.8/UN03,07BCSGAO-U03,3,UN03,07GAO-115,16286224,_045555af-216e-4962-90d0-dfb0c73ed87a,SynchronousMachine
_19bdd9b9-4876-4422-8396-f0a99c821b1f,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN01,07BCSPUP-U01,1,UN01,07PUP-115,16493885,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_e27c5ff1-934f-468d-87e7-300e361e7865,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN02,07BCSPUP-U02,2,UN02,07PUP-115,16493887,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_2063b0f0-85c3-4e99-8f45-cfd04ef9111e,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN03,07BCSPUP-U03,3,UN03,07PUP-115,16493889,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_0a4a346a-204f-4755-a070-a77b262a9f97,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN04,07BCSPUP-U04,4,UN04,07PUP-115,16493891,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_4529c926-f8e5-4956-8eff-e41a3b854bb4,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN05,07BCSPUP-U05,5,UN05,07PUP-115,16493893,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_ac7f93a4-fd0e-4047-b68b-61c75ec5ecc8,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN01,07BCSTCB-U01,1,UN01,07TCB-115,16532196,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_cdef8aca-cde9-4eff-ba62-c5b1d631b659,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN02,07BCSTCB-U02,2,UN02,07TCB-115,16532198,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_9c1838c3-5f8e-4dfd-98b5-e4c8982d27d8,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN03,07BCSTCB-U03,3,UN03,07TCB-115,16532200,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_f52d7e3e-0811-49f0-a1bb-f0e192ae5063,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN07,07BCSTCB-U07,7,UN07,07TCB-115,16532202,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_912d8806-bfc1-45a8-9034-1e477a324397,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN08,07BCSTCB-U08,8,UN08,07TCB-115,16532204,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_a2023d2a-f028-4aaa-989e-802592766db8,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN09,07BCSTCB-U09,9,UN09,07TCB-115,16532206,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_8a4cfd2b-a103-4fc4-afe7-05fd1428c919,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN04,07BCSTCB-U04,4,UN04,07TCB-115,16532208,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_68abec68-a9a4-4a08-8308-c8baf011dec4,Network/Companies/BCS/07LPZ/07LPZVIO/13.8/UN01,07BCSVIO-U01,1,UN01,07VIO-115,16533566,_f582e74b-919c-4610-b535-41db14ad41a4,SynchronousMachine
_015A65EF-1872-4A27-9FFF-363BB29D0742,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN06,07BCSPUP-U06,6,UN06,07PUP-115,38004707,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_C5EB2836-1C3C-4039-88F0-FBEC6925C0B0,Network/Companies/BCS/07LPZ/07LPZPUP/13.8/UN07,07BCSPUP-U07,7,UN07,07PUP-115,38004710,_e5fa6901-c3af-476e-8495-cc808e01b64a,SynchronousMachine
_B47EDC3D-58A4-44D5-8EDC-A218A124EF48,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN06,07BCSBCU-U06,6,UN06,07COR-230,38004987,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_CDAD3C3C-0846-4098-821A-87B6358208B3,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN07,07BCSBCU-U07,7,UN07,07COR-230,38004990,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_D54E60B9-DF47-43E7-8BAA-9FF7F0C45B86,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN08,07BCSBCU-U08,8,UN08,07COR-230,38004993,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_7485E7F2-2A06-49A5-A644-AEEDDCA1641F,Network/Companies/BCS/07LPZ/07LPZBCU/13.8/UN09,07BCSBCU-U09,9,UN09,07COR-230,38004996,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine
_565376cd-1c26-4a87-a588-1e37c5119949,Network/Companies/SIN/06NES/06   AMT/34.5/UN-01,06AMT-U1,1,UN-01,06NVS-230,38156923,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_aacfa023-20af-412d-ab26-2212df899787,Network/Companies/SIN/06NES/06   AMT/34.5/UN-02,06AMT-U2,2,UN-02,06NVS-230,38156925,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_bcbc07ff-c170-4810-bc38-90a61a26f7e7,Network/Companies/SIN/06NES/06   AMT/34.5/UN-03,06AMT-U3,3,UN-03,06NVS-230,38156927,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_3b654e23-5f50-40de-b2e6-bbc815a79789,Network/Companies/SIN/06NES/06   AMT/34.5/UN-04,06AMT-U4,4,UN-04,06NVS-230,38156929,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_64b7f5b5-bf3d-4750-83f1-df130f16271e,Network/Companies/SIN/06NES/06   AMT/34.5/UN-05,06AMT-U5,5,UN-05,06NVS-230,38156931,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_8cb2bc92-c387-434b-8276-58fc51327717,Network/Companies/SIN/06NES/06   AMT/34.5/UN-06,06AMT-U6,6,UN-06,06NVS-230,38156933,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_1f74ca94-cbcd-4dec-a909-2713f82fdf43,Network/Companies/SIN/06NES/06   AMT/34.5/UNPTA,,1,UNPTA,,38157112,_9aaf8481-86d6-48b5-9f3b-13e484858282,SynchronousMachine
_146756ea-0447-43ca-a115-83aa113c20f6,Network/Companies/SIN/06NES/06   SCL/34.5/UN-PTA,06SCL-U1,1,UN-PTA,06SCP-400,38161699,_98211c13-6ab4-462d-bcbb-8117fd9f6431,SynchronousMachine
_90cd3a21-c471-480a-a60f-beba2d91310d,Network/Companies/SIN/02ORI/02   CUY/34.5/UNPTA,02CUY-PTA,99,UNPTA,,38164060,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_9ab44706-613f-4459-8751-c1aa53d4abb0,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-01,02CUY-U1,1,UN-01,02CYB-230,38164062,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_c78ac4d2-2ec8-4114-a768-b3762730145a,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-10,02CUY-U10,10,UN-10,02CYB-230,38164064,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_1062a3e2-4586-4a25-9d58-3766b4a14866,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-11,02CUY-U11,11,UN-11,02CYB-230,38164066,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_209cac23-4492-41f9-b981-168c822971cf,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-12,02CUY-U12,12,UN-12,02CYB-230,38164068,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_bc145b96-3349-42e9-8968-994dc954c9f6,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-02,02CUY-U2,2,UN-02,02CYB-230,38164070,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_bb84692a-3327-4552-9e81-916b19e69606,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-03,02CUY-U3,3,UN-03,02CYB-230,38164072,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_bdac4de5-4cef-4399-aef8-3d81efc96891,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-04,02CUY-U4,4,UN-04,02CYB-230,38164074,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_fdd08ea6-f013-491e-a875-70ca36e20610,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-05,02CUY-U5,5,UN-05,02CYB-230,38164076,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_fbe1fab4-fe2d-4c25-9d41-8832fa817767,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-06,02CUY-U6,6,UN-06,02CYB-230,38164078,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_6750cf2d-35e5-4192-ac7c-bf16d7c7b4ba,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-07,02CUY-U7,7,UN-07,02CYB-230,38164080,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_4794a356-9e00-46f8-a909-4870a6adee13,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-08,02CUY-U8,8,UN-08,02CYB-230,38164082,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_b0db3d03-3715-4787-b485-76cd1d6718d6,Network/Companies/SIN/02ORI/02   CUY/34.5/UN-09,02CUY-U9,9,UN-09,02CYB-230,38164084,_87e61ba0-c41e-4740-ba4e-e759f704ea5f,SynchronousMachine
_87021ede-b4b0-4222-bb51-aca4b83a3a5d,Network/Companies/SIN/02ORI/02   NXL/34.5/UNPTA,02NXL-PTA,99,UNPTA,,38164865,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_78c6cfdd-32a2-4ccd-9beb-48bc39016d03,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-01,02NXL-U1,1,UN-01,02NXM-230,38164867,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_b4a7ea50-0a56-455b-aede-c4b14146abe5,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-02,02NXL-U2,2,UN-02,02NXM-230,38164869,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_d462d7cc-5af2-4521-baab-4b881f31d5fc,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-03,02NXL-U3,3,UN-03,02NXM-230,38164871,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_3a5a7140-d427-457f-9481-f1eea4dfecd0,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-04,02NXL-U4,4,UN-04,02NXM-230,38164873,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_81e37c78-ac34-49d4-9281-abe580a29e8c,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-05,02NXL-U5,5,UN-05,02NXM-230,38164875,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_c8d567d5-2861-497a-8694-beca191b1913,Network/Companies/SIN/02ORI/02   NXL/34.5/UN-06,02NXL-U6,6,UN-06,02NXM-230,38164877,_c6eeea70-c7b9-43fc-be2a-2b16a18f5dad,SynchronousMachine
_74bd6028-cfe9-47d2-98c6-42fffd9e479e,Network/Companies/SIN/05NTE/05   BOR/34.5/UN-PTA,05BOR-U1,1,UN-PTA,05MBO-230,38165246,_1f2033e9-e784-417c-b1f0-e10e279a511a,SynchronousMachine
_b0abd84f-ef84-47b9-a724-107626a43a4d,Network/Companies/SIN/05NTE/05   IVN/34.5/UN-PTA,05IVN-U1,1,UN-PTA,05CLI-115,38166804,_bc31fb18-a943-4411-8c4a-0823f7f22c5b,SynchronousMachine
_0947b1c2-783f-488d-bfea-1dbc89e0e394,Network/Companies/SIN/05NTE/05   EOT/34.5/UNPTA,05EOT-PTA,99,UNPTA,,38168291,_f90d3280-ae6d-4406-a0d8-431c3c83652c,SynchronousMachine
_9f8a6e0b-912f-4d98-8dcc-222b10afa3f4,Network/Companies/SIN/05NTE/05   EOT/34.5/UN01,05VCD-U1,1,UN01,05MVC-115,38168293,_f90d3280-ae6d-4406-a0d8-431c3c83652c,SynchronousMachine
_51676d66-0915-4026-820e-db8f2dbc7334,Network/Companies/SIN/05NTE/05   EOT/34.5/UN_01,05VCT-U1,1,UN_01,05MVC-115,38168295,_f90d3280-ae6d-4406-a0d8-431c3c83652c,SynchronousMachine
_dc5b95cd-2256-4644-a9b3-701ea640ccdc,Network/Companies/SIN/05NTE/05   EOT/34.5/UN01_,05VCU-U1,1,UN01_,05MVC-115,38168297,_f90d3280-ae6d-4406-a0d8-431c3c83652c,SynchronousMachine
_b78adc08-d8c8-4491-b77e-bd516869db37,Network/Companies/SIN/03OCC/03   CVS/34.5/UNPTA,03CVS-PTA,99,UNPTA,,38172088,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_6a139851-9266-486e-957c-0ca333cdcabc,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-01,03CVS-U1,1,UN-01,03APT-230,38172090,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_112a5263-ed57-483a-ab7c-0b649773e147,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-10,03CVS-U10,10,UN-10,03APT-230,38172092,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_f7db022d-48d3-4370-bd35-420d22f89a64,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-11,03CVS-U11,11,UN-11,03APT-230,38172094,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_677a61b1-ad74-422c-a99b-ec27abbbbc29,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-02,03CVS-U2,2,UN-02,03APT-230,38172096,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_af075fd2-9e15-4739-b873-db028581e48a,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-03,03CVS-U3,3,UN-03,03APT-230,38172098,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_936bddab-baca-4df8-9352-2dbe7b7a58bb,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-04,03CVS-U4,4,UN-04,03APT-230,38172100,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_36ff3aa7-ff6c-47af-8d52-1df497677d58,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-05,03CVS-U5,5,UN-05,03APT-230,38172102,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_46ecae54-6f84-433d-9057-6e7a28784827,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-06,03CVS-U6,6,UN-06,03APT-230,38172104,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_2e46306f-7b39-4f38-a2b1-8c937da80e45,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-07,03CVS-U7,7,UN-07,03APT-230,38172106,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_2df8bbdd-1c45-4ad0-ae80-33197adda525,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-08,03CVS-U8,8,UN-08,03APT-230,38172108,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_4df4d90b-b325-4f27-ac1b-5925aa1dee2b,Network/Companies/SIN/03OCC/03   CVS/34.5/UN-09,03CVS-U9,9,UN-09,03APT-230,38172110,_54a27d1f-3b14-4cae-8492-fd44500d0793,SynchronousMachine
_41ecf408-0bd9-47ac-aaba-df75068c8bbb,Network/Companies/SIN/03OCC/03   HOU/34.5/UNPTA,03HOU-PTA,99,UNPTA,,38177500,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_7c956e7e-3793-48c5-83c3-54fe321ef410,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-01,03HOU-U1,1,UN-01,03HOM-230,38177502,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_4babe874-bbb1-496c-ace1-24b8e85125db,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-02,03HOU-U2,2,UN-02,03HOM-230,38177504,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_292e061a-7287-4b2e-81bf-d7b9710a5ca2,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-03,03HOU-U3,3,UN-03,03HOM-230,38177506,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_993c7aa0-e291-422a-84bf-052c3f5360ca,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-04,03HOU-U4,4,UN-04,03HOM-230,38177508,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_4d1d2710-1ebe-4b25-bdf0-2c6d7efbfe06,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-05,03HOU-U5,5,UN-05,03HOM-230,38177510,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_c1a3489a-bcf9-4b9f-b0bc-8917608c9e33,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-06,03HOU-U6,6,UN-06,03HOM-230,38177512,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_66ccfe0f-8ba5-40f1-956f-e0c0d0c121aa,Network/Companies/SIN/03OCC/03   HOU/34.5/UN-07,03HOU-U7,7,UN-07,03HOM-230,38177514,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine
_a4c2c837-7323-43d4-94ee-3d44aa252887,Network/Companies/SIN/03OCC/03   PTR/34.5/UNPTA,03PTR-PTA,99,UNPTA,,38180877,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_4d4f6d6d-32e3-4730-b925-b546928d2715,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-01,03PTR-U1,1,UN-01,03POM-400,38180879,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_64f89d18-a9fd-4e42-b5bd-f4a7ba9ff19e,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-10,03PTR-U10,10,UN-10,03POM-400,38180881,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_1350faab-e1a6-460f-a738-4b49c508c627,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-11,03PTR-U11,11,UN-11,03POM-400,38180883,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_33deb73e-c239-482b-a5fb-95bdf0e4b178,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-02,03PTR-U2,2,UN-02,03POM-400,38180885,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_2b4913f7-db5b-4117-bdfa-4b319db69ef1,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-03,03PTR-U3,3,UN-03,03POM-400,38180887,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_2da87c40-393c-4765-8b52-5005d9f5662d,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-04,03PTR-U4,4,UN-04,03POM-400,38180889,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_0ee85dad-f2ff-4cf8-97d0-181d6fd09351,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-05,03PTR-U5,5,UN-05,03POM-400,38180891,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_fb7fc0cc-aec7-4293-9d28-4f2045573f73,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-06,03PTR-U6,6,UN-06,03POM-400,38180893,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
